u	v	similarity
1516	2575	0.236940
1516	3579	0.081650
1516	3695	0.220193
1516	3742	0.163299
1516	4328	0.233550
1516	4601	0.172133
1516	4679	0.177705
1516	4684	0.133333
1517	1737	0.364662
1517	1743	0.000000
1517	1844	0.346688
1517	1917	0.181902
1517	2549	0.237171
1517	3218	0.000000
1517	3359	0.250000
1517	3879	0.294628
1517	3907	0.255155
1517	3908	0.286770
1517	4311	0.114708
1517	4350	0.171499
1517	4508	0.258199
1517	4850	0.328798
1518	2220	0.296500
1518	2578	0.329154
1518	2852	0.216574
1518	3099	0.000000
1518	3206	0.202548
1518	3243	0.381771
1518	3675	0.250640
1518	4251	0.302614
1518	4793	0.277350
1519	1631	0.000000
1519	1770	0.095346
1519	2439	0.000000
1519	2778	0.091287
1519	3289	0.000000
1519	3345	0.223607
1519	3415	0.000000
1519	3674	0.148159
1520	1613	0.000000
1520	1791	0.083333
1520	2504	0.136083
1520	2588	0.243432
1520	2901	0.251259
1520	3017	0.130744
1520	3069	0.270369
1520	3403	0.125988
1520	3534	0.245737
1520	3654	0.142134
1520	3745	0.000000
1520	3886	0.102869
1520	4310	0.251259
1520	4577	0.326860
1521	1620	0.239046
1521	2152	0.108465
1521	2308	0.000000
1521	2536	0.325396
1521	2953	0.240966
1521	3141	0.200000
1521	3488	0.195180
1521	4106	0.238366
1521	4115	0.365148
1521	4205	0.216930
1521	4512	0.295804
1522	2589	0.269582
1522	3122	0.000000
1522	3279	0.447214
1522	3539	0.395285
1522	4671	0.263523
1523	2074	0.139771
1523	2357	0.101274
1523	2602	0.000000
1523	2671	0.053376
1523	2755	0.056614
1523	4195	0.000000
1523	4208	0.000000
1523	4453	0.071611
1523	4623	0.160128
1523	4652	0.129944
1524	1600	0.072739
1524	1909	0.172133
1524	2480	0.064150
1524	2577	0.145479
1524	3168	0.184900
1524	4680	0.125988
1524	4991	0.152944
1525	1820	0.265334
1525	1824	0.117851
1525	1838	0.235702
1525	1874	0.051031
1525	2432	0.306186
1525	2530	0.058926
1525	2587	0.163299
1525	2721	0.260875
1525	2853	0.056614
1525	2948	0.058926
1525	3446	0.184637
1525	3771	0.240563
1525	3838	0.000000
1525	4237	0.000000
1525	4439	0.176777
1525	4479	0.099015
1525	4555	0.000000
1525	4675	0.000000
1525	4803	0.235702
1525	4897	0.056614
1526	1902	0.243709
1526	1970	0.190693
1526	2840	0.188445
1526	3498	0.244558
1526	3526	0.177394
1526	3598	0.194625
1526	3889	0.170941
1527	2161	0.174078
1527	2171	0.288675
1527	2304	0.346410
1527	2341	0.174078
1527	2839	0.320256
1527	3032	0.096225
1527	4093	0.216506
1527	4543	0.250000
1528	1668	0.260875
1528	1675	0.455299
1528	1680	0.315576
1528	1710	0.300000
1528	1821	0.374836
1528	1872	0.179787
1528	1882	0.325396
1528	1923	0.359573
1528	2198	0.000000
1528	2208	0.298142
1528	2222	0.301232
1528	2317	0.248069
1528	2734	0.210819
1528	2742	0.337350
1528	2822	0.186339
1528	2956	0.179787
1528	3225	0.205196
1528	3294	0.000000
1528	3352	0.269430
1528	3451	0.000000
1528	3513	0.278887
1528	3736	0.341993
1528	3972	0.441129
1528	3988	0.224733
1528	4037	0.149071
1528	4074	0.258199
1528	4225	0.334719
1528	4272	0.289414
1528	4351	0.340997
1528	4424	0.351364
1528	4583	0.000000
1528	4718	0.000000
1528	4756	0.316228
1528	4848	0.281091
1528	4921	0.192450
1528	4993	0.224733
1529	1693	0.460179
1529	1902	0.328634
1529	2840	0.355756
1529	3598	0.285774
1529	3889	0.418330
1529	4110	0.298142
1529	4962	0.359092
1530	1827	0.298020
1530	1839	0.294628
1530	2280	0.000000
1530	2288	0.285750
1530	2518	0.167705
1530	2682	0.000000
1530	2876	0.200446
1530	2995	0.373101
1530	3081	0.346410
1530	3343	0.208013
1530	3834	0.217597
1530	4644	0.000000
1530	4710	0.125000
1531	2683	0.160128
1531	3033	0.180579
1531	3198	0.400320
1531	4127	0.280056
1531	4268	0.332205
1531	4892	0.320256
1531	4918	0.231455
1532	1671	0.196419
1532	1786	0.000000
1532	1992	0.184900
1532	2005	0.100504
1532	2092	0.000000
1532	2190	0.172133
1532	2206	0.225374
1532	2632	0.000000
1532	2841	0.092450
1532	2881	0.000000
1532	2979	0.215166
1532	2983	0.222718
1532	3071	0.138675
1532	3208	0.442635
1532	3341	0.282958
1532	3434	0.213201
1532	3551	0.251259
1532	3709	0.290957
1532	3732	0.309492
1532	3755	0.314270
1532	3790	0.157135
1532	3955	0.100504
1532	4004	0.200000
1532	4040	0.150756
1532	4214	0.229416
1532	4284	0.208333
1532	4474	0.111111
1532	4883	0.286319
1533	1931	0.000000
1533	2129	0.223957
1533	2593	0.190693
1533	3089	0.183920
1533	3128	0.000000
1533	4736	0.000000
1534	2009	0.309016
1534	2589	0.465250
1534	2795	0.307692
1534	2807	0.518875
1534	2861	0.336336
1534	3093	0.196116
1534	4398	0.384615
1534	4671	0.372104
1534	4690	0.462652
1534	4908	0.470871
1535	1782	0.134840
1535	2013	0.421637
1535	2281	0.000000
1535	2588	0.230940
1535	2610	0.400000
1535	2785	0.410391
1535	3214	0.000000
1535	3875	0.256495
1535	3886	0.390360
1535	4310	0.190693
1535	4587	0.000000
1535	4675	0.344265
1535	4825	0.288675
1535	4859	0.350000
1536	1581	0.537853
1536	2354	0.518563
1536	3332	0.308607
1536	3387	0.402911
1536	4128	0.524142
1536	4206	0.402911
1536	4236	0.298807
1536	4778	0.385758
1537	1726	0.171499
1537	1813	0.453743
1537	2332	0.219382
1537	2920	0.000000
1537	3263	0.490098
1537	3467	0.000000
1537	3642	0.000000
1537	4484	0.453743
1538	1548	0.211477
1538	1601	0.304997
1538	1978	0.220113
1538	2020	0.183920
1538	2097	0.000000
1538	2111	0.296068
1538	2147	0.393750
1538	2256	0.285299
1538	2271	0.229900
1538	2619	0.251610
1538	2752	0.326056
1538	2767	0.152499
1538	3103	0.369863
1538	3124	0.668563
1538	3272	0.000000
1538	3296	0.266872
1538	3374	0.274497
1538	3586	0.000000
1538	3772	0.406850
1538	3850	0.304997
1538	3971	0.440225
1538	4023	0.308158
1538	4133	0.308158
1538	4150	0.666565
1538	4278	0.258904
1538	4544	0.304997
1538	4557	0.000000
1538	4636	0.338364
1538	4695	0.161749
1538	4716	0.338364
1538	4799	0.406850
1538	4931	0.352180
1539	1694	0.161165
1539	1784	0.291606
1539	2285	0.133631
1539	2917	0.209657
1539	3080	0.213809
1539	3883	0.250435
1539	4395	0.202031
1539	4530	0.188982
1539	4786	0.142857
1539	4885	0.282038
1540	1613	0.242536
1540	1619	0.348485
1540	1858	0.348485
1540	1862	0.146254
1540	2007	0.396059
1540	2235	0.259281
1540	2351	0.379628
1540	2534	0.210042
1540	3091	0.310253
1540	3585	0.194461
1540	3690	0.375735
1540	3797	0.219382
1540	3818	0.269069
1540	3897	0.000000
1540	4819	0.176471
1541	1938	0.000000
1541	2037	0.376867
1541	2372	0.200000
1541	2571	0.207020
1541	2589	0.354375
1541	2795	0.071611
1541	3130	0.000000
1541	4076	0.077850
1541	4161	0.000000
1541	4303	0.163299
1542	1767	0.000000
1542	2041	0.341565
1542	2061	0.338062
1542	2316	0.214834
1542	2657	0.333333
1542	3686	0.275241
1542	4066	0.464758
1542	4243	0.311400
1542	4494	0.376867
1543	1737	0.291730
1543	1758	0.144338
1543	2331	0.363803
1543	2691	0.000000
1543	2844	0.223607
1543	3680	0.232119
1543	3887	0.274721
1543	4092	0.208013
1543	4321	0.208514
1543	4390	0.083333
1543	4400	0.000000
1543	4950	0.400320
1544	2078	0.269069
1544	2185	0.000000
1544	2593	0.421831
1544	2887	0.388922
1544	2890	0.129641
1544	3089	0.369863
1544	3193	0.146254
1544	3257	0.269069
1544	3365	0.350070
1544	3627	0.201802
1544	3768	0.280056
1544	3853	0.161690
1544	4537	0.067267
1545	1616	0.000000
1545	1896	0.450377
1545	2360	0.388057
1545	2453	0.313112
1545	2684	0.490098
1545	4171	0.000000
1545	4203	0.350070
1545	4698	0.352941
1545	4817	0.153393
1546	1765	0.326860
1546	1933	0.153846
1546	3033	0.289157
1546	3592	0.208013
1546	4683	0.381771
1546	4897	0.000000
1547	1617	0.420084
1547	2068	0.352941
1547	2557	0.588235
1547	2763	0.396059
1547	3312	0.379628
1547	3890	0.370479
1547	4113	0.479168
1547	4138	0.536875
1547	4228	0.000000
1547	4355	0.563602
1547	4449	0.342997
1547	4516	0.313112
1547	4925	0.336336
1547	4945	0.292509
1548	1601	0.346688
1548	1797	0.269069
1548	1816	0.000000
1548	2091	0.065372
1548	2147	0.358057
1548	3124	0.235339
1548	3652	0.127257
1548	4150	0.330623
1548	4305	0.000000
1549	1925	0.540738
1549	2564	0.573539
1549	2837	0.490511
1549	2891	0.000000
1549	2929	0.000000
1549	3339	0.276686
1549	3724	0.381771
1549	3997	0.397360
1549	4233	0.264906
1549	4753	0.415029
1549	4813	0.540738
1550	1638	0.383065
1550	1752	0.258199
1550	2081	0.544331
1550	2383	0.272166
1550	2527	0.436436
1550	2533	0.357217
1550	2611	0.306186
1550	2779	0.255155
1550	3561	0.565717
1550	3648	0.412479
1550	3661	0.340503
1550	3752	0.000000
1550	4057	0.235702
1550	4131	0.374634
1550	4331	0.340207
1550	4688	0.193649
1550	4707	0.495074
1550	4880	0.408248
1551	1576	0.450564
1551	1642	0.423405
1551	1818	0.218218
1551	2016	0.458349
1551	2055	0.385758
1551	2065	0.338062
1551	2553	0.409514
1551	2566	0.308607
1551	2626	0.495730
1551	3036	0.350438
1551	3577	0.423659
1551	3677	0.392792
1551	4311	0.000000
1551	4361	0.360041
1551	4463	0.470757
1551	4497	0.000000
1551	4630	0.465891
1552	1621	0.193649
1552	1712	0.000000
1552	2288	0.000000
1552	2474	0.000000
1552	2773	0.277350
1552	3048	0.000000
1552	3904	0.412479
1552	4202	0.158114
1552	4687	0.200446
1552	4965	0.353553
1553	2451	0.063628
1553	2821	0.102598
1553	2916	0.166924
1553	2932	0.254514
1553	2946	0.000000
1553	3034	0.360510
1553	3039	0.234146
1553	3311	0.210526
1553	3437	0.286770
1553	3452	0.245256
1553	3905	0.229416
1553	4191	0.368421
1553	4293	0.000000
1553	4315	0.187317
1553	4327	0.162221
1553	4427	0.000000
1553	4988	0.132453
1554	1759	0.214286
1554	1772	0.308607
1554	2338	0.000000
1554	2362	0.414039
1554	2364	0.367884
1554	2768	0.231455
1554	3045	0.370625
1554	3135	0.267261
1554	4338	0.080582
1554	4378	0.262071
1555	1807	0.471405
1555	2502	0.392232
1555	2825	0.527046
1555	2952	0.353553
1555	3932	0.565779
1555	4252	0.284268
1555	4273	0.426006
1555	4718	0.340207
1555	4830	0.000000
1556	1658	0.000000
1556	2155	0.426401
1556	3077	0.394771
1556	3593	0.464207
1556	4185	0.413919
1556	4761	0.000000
1557	1760	0.481543
1557	2663	0.306186
1557	2801	0.365148
1557	3306	0.000000
1557	3361	0.288675
1557	3684	0.435194
1557	4708	0.261116
1557	4783	0.481543
1557	4960	0.372678
1558	1583	0.251976
1558	1708	0.252538
1558	1747	0.314485
1558	1750	0.418330
1558	1869	0.412393
1558	2064	0.425210
1558	2073	0.458349
1558	2088	0.494872
1558	2612	0.353553
1558	2830	0.458349
1558	3595	0.604367
1558	3607	0.381881
1558	3630	0.529150
1558	3640	0.000000
1558	3715	0.464835
1558	3807	0.398862
1558	4404	0.439155
1558	4621	0.209657
1558	4676	0.490990
1558	4685	0.341882
1559	1733	0.396297
1559	2107	0.000000
1559	2115	0.365148
1559	2895	0.087039
1559	3642	0.288675
1559	4721	0.421637
1559	4807	0.505181
1559	4870	0.421350
1559	4913	0.416667
1560	1971	0.174078
1560	2056	0.000000
1560	2210	0.288675
1560	2515	0.000000
1560	3127	0.166667
1560	3322	0.204124
1560	3441	0.077152
1560	3492	0.109109
1560	4730	0.000000
1560	4822	0.083333
1560	4871	0.144338
1561	1934	0.267261
1561	2158	0.216506
1561	2510	0.303170
1561	3051	0.288675
1561	3474	0.200446
1561	3590	0.000000
1561	3617	0.193649
1561	4155	0.133631
1561	4267	0.304636
1561	4419	0.434813
1561	4647	0.353553
1562	1729	0.277350
1562	1972	0.000000
1562	2341	0.000000
1562	2379	0.271857
1562	2810	0.350823
1562	4517	0.138675
1562	4584	0.169842
1562	4865	0.138675
1563	2412	0.272475
1563	2467	0.000000
1563	2660	0.000000
1563	3835	0.286446
1563	3911	0.000000
1563	4098	0.281718
1563	4234	0.149071
1563	4468	0.207020
1563	4546	0.298142
1563	4850	0.000000
1563	4856	0.266485
1564	2939	0.435194
1564	2944	0.447214
1564	3025	0.000000
1564	3113	0.000000
1564	3619	0.250000
1564	4643	0.476290
1565	1593	0.358569
1565	1610	0.370389
1565	2283	0.253546
1565	2305	0.296500
1565	3239	0.222375
1565	3394	0.179284
1565	3804	0.231455
1565	3902	0.000000
1565	4646	0.336011
1566	1688	0.529256
1566	2041	0.494872
1566	2061	0.571429
1566	2397	0.408248
1566	2540	0.394771
1566	2657	0.394405
1566	3119	0.476331
1566	3389	0.531816
1566	3686	0.418718
1566	3909	0.450749
1566	4229	0.000000
1566	4243	0.197386
1566	4494	0.500517
1566	4879	0.465242
1567	2643	0.286446
1567	2651	0.326599
1567	2677	0.000000
1567	2984	0.214834
1567	3341	0.000000
1567	3673	0.326599
1567	3751	0.345033
1567	4203	0.000000
1567	4438	0.233550
1567	4442	0.258199
1567	4672	0.447214
1567	4948	0.414039
1568	1784	0.261861
1568	1897	0.000000
1568	2014	0.206559
1568	2403	0.213809
1568	2475	0.391965
1568	2535	0.277350
1568	2849	0.357771
1568	2917	0.470679
1568	2980	0.200000
1568	3003	0.160357
1568	3080	0.240000
1568	3636	0.400000
1568	3653	0.160357
1568	3883	0.374817
1568	3994	0.366667
1568	4416	0.301511
1568	4530	0.141421
1568	4558	0.266667
1568	4885	0.422116
1568	4905	0.450000
1568	4935	0.000000
1568	4942	0.400000
1568	4996	0.230940
1569	1575	0.457604
1569	1599	0.501745
1569	2085	0.336336
1569	2238	0.435143
1569	2259	0.585369
1569	2622	0.400320
1569	2781	0.429669
1569	3671	0.499230
1569	3780	0.000000
1569	4134	0.509028
1569	4781	0.358057
1570	1613	0.066815
1570	1619	0.336011
1570	1742	0.080582
1570	2028	0.398862
1570	3091	0.227921
1570	3512	0.000000
1570	3606	0.214286
1570	3690	0.138013
1570	3912	0.119523
1570	4344	0.306570
1571	1677	0.261488
1571	2047	0.285831
1571	2164	0.216295
1571	2197	0.125988
1571	2241	0.204124
1571	2532	0.301511
1571	2660	0.333333
1571	3155	0.467275
1571	3545	0.121716
1571	3856	0.000000
1571	4304	0.121716
1571	4714	0.136083
1572	2158	0.385758
1572	2897	0.251976
1572	3092	0.483494
1572	3590	0.080582
1572	3893	0.370625
1572	4267	0.418718
1572	4419	0.464835
1572	4596	0.422577
1572	4647	0.377964
1573	2100	0.499134
1573	2186	0.285831
1573	2274	0.000000
1573	2346	0.134535
1573	2628	0.313112
1573	2875	0.365636
1573	2878	0.258544
1573	3282	0.000000
1573	3371	0.303170
1573	3444	0.438763
1573	3693	0.292509
1573	4153	0.280056
1573	4511	0.363803
1573	4844	0.420084
1574	1582	0.288430
1574	1954	0.000000
1574	2594	0.187317
1574	2725	0.177705
1574	2774	0.000000
1574	2913	0.210526
1574	2993	0.000000
1574	3185	0.307794
1574	3410	0.269953
1574	3418	0.216295
1574	3535	0.000000
1574	3633	0.382692
1574	4236	0.000000
1574	4828	0.321246
1575	1595	0.326860
1575	1599	0.497468
1575	1635	0.166667
1575	1644	0.408248
1575	2085	0.400163
1575	2238	0.508475
1575	2244	0.326860
1575	3214	0.000000
1575	3671	0.471405
1575	4134	0.486664
1575	4665	0.000000
1575	4701	0.416667
1575	4781	0.365148
1576	1642	0.445132
1576	2016	0.449745
1576	2055	0.446109
1576	2178	0.000000
1576	2292	0.342381
1576	2348	0.307794
1576	2566	0.378517
1576	2626	0.429198
1576	2926	0.000000
1576	3369	0.490511
1576	4463	0.359937
1576	4630	0.349856
1577	1598	0.276026
1577	1891	0.143223
1577	2373	0.069007
1577	2855	0.200000
1577	3404	0.206559
1577	3902	0.069007
1577	4193	0.177705
1578	1810	0.169031
1578	1817	0.000000
1578	2198	0.198762
1578	2343	0.000000
1578	2784	0.367423
1578	3086	0.207020
1578	3846	0.243432
1578	4364	0.355409
1579	2908	0.105409
1579	3605	0.172133
1579	3822	0.184900
1579	4733	0.111111
1579	4739	0.000000
1579	4816	0.105409
1580	1906	0.080064
1580	1936	0.000000
1580	2128	0.070014
1580	2205	0.000000
1580	2396	0.000000
1580	2601	0.000000
1580	2815	0.091287
1580	2962	0.000000
1580	3404	0.173205
1580	3595	0.000000
1581	2087	0.353553
1581	2354	0.379628
1581	2493	0.424264
1581	3227	0.000000
1581	3387	0.471940
1581	3993	0.000000
1581	4029	0.000000
1581	4128	0.570088
1581	4206	0.539360
1581	4236	0.400000
1581	4595	0.000000
1581	4634	0.478091
1581	4686	0.585540
1581	4724	0.237171
1581	4778	0.451848
1582	2266	0.000000
1582	2552	0.381000
1582	2594	0.219971
1582	2617	0.235159
1582	2620	0.156772
1582	2694	0.278243
1582	2725	0.231869
1582	3385	0.000000
1582	3410	0.246564
1582	3641	0.240966
1582	3920	0.170389
1582	3953	0.000000
1582	3954	0.155543
1582	3995	0.296334
1582	4505	0.298881
1582	4563	0.311086
1582	4828	0.427546
1582	4961	0.092748
1583	1747	0.462250
1583	3747	0.201008
1583	3750	0.086066
1583	3870	0.172133
1583	4404	0.172133
1583	4621	0.369800
1584	2090	0.378152
1584	2178	0.000000
1584	2522	0.300376
1584	2975	0.385027
1584	3126	0.105263
1584	3159	0.254514
1584	3160	0.278207
1584	3208	0.000000
1584	3411	0.264906
1584	4457	0.276686
1584	4613	0.198680
1585	2614	0.615457
1585	2757	0.384900
1585	2866	0.640513
1585	3176	0.333333
1585	3485	0.000000
1585	3576	0.547723
1585	3621	0.521749
1585	3781	0.500000
1585	3945	0.456435
1585	4238	0.560112
1586	1643	0.480384
1586	2407	0.538138
1586	2679	0.509525
1586	3739	0.310087
1586	4143	0.000000
1586	4662	0.427008
1586	4743	0.412021
1587	1733	0.539319
1587	3220	0.500000
1587	3267	0.534522
1587	3632	0.412479
1587	3642	0.375000
1587	4708	0.000000
1587	4721	0.639010
1587	4807	0.312500
1588	1964	0.467707
1588	1968	0.486664
1588	2067	0.000000
1588	2650	0.316228
1588	2727	0.166667
1588	3059	0.166667
1588	3078	0.387298
1588	3666	0.300000
1588	4570	0.376889
1589	1726	0.000000
1589	2279	0.207514
1589	2414	0.345857
1589	2816	0.342381
1589	3020	0.333849
1589	3083	0.000000
1589	3145	0.318142
1589	3289	0.000000
1589	3382	0.000000
1589	3589	0.250313
1589	3830	0.166924
1589	3951	0.309058
1589	3975	0.000000
1589	4498	0.207514
1590	2613	0.204124
1590	2750	0.000000
1590	2852	0.000000
1590	3096	0.000000
1590	3614	0.216506
1590	4232	0.298142
1590	4353	0.261116
1591	1603	0.402911
1591	1622	0.522233
1591	2174	0.286039
1591	2484	0.334497
1591	2755	0.000000
1591	2998	0.415029
1591	3115	0.511891
1591	3324	0.272727
1591	3623	0.435194
1591	4568	0.606780
1591	4654	0.467099
1592	1934	0.222911
1592	1996	0.000000
1592	2029	0.347524
1592	2158	0.180579
1592	2603	0.289157
1592	3051	0.180579
1592	3590	0.062869
1592	3617	0.269191
1592	3752	0.208514
1592	3893	0.231326
1592	4155	0.055728
1592	4333	0.323029
1592	4419	0.494535
1592	4647	0.442326
1592	4712	0.000000
1592	4761	0.000000
1593	1610	0.694905
1593	1776	0.258199
1593	1829	0.372678
1593	2006	0.314627
1593	2117	0.390360
1593	2223	0.149071
1593	2305	0.165380
1593	2526	0.248452
1593	2555	0.248452
1593	2635	0.318728
1593	2746	0.248069
1593	2795	0.000000
1593	2987	0.199205
1593	3005	0.478755
1593	3031	0.248069
1593	3136	0.408248
1593	3239	0.289414
1593	3515	0.179787
1593	3542	0.245955
1593	3565	0.289414
1593	3665	0.000000
1593	3804	0.387298
1593	3817	0.289414
1593	4053	0.347833
1593	4100	0.298142
1593	4287	0.357771
1593	4334	0.333333
1593	4337	0.086066
1593	4566	0.000000
1593	4611	0.281091
1593	4646	0.481932
1594	1597	0.438357
1594	1823	0.250490
1594	2186	0.000000
1594	2399	0.303433
1594	3104	0.460179
1594	4384	0.333849
1594	4649	0.000000
1594	4713	0.000000
1595	1635	0.196116
1595	1786	0.444750
1595	2085	0.470871
1595	2238	0.489535
1595	2500	0.000000
1595	2622	0.160128
1595	3705	0.000000
1595	4134	0.254514
1595	4722	0.307692
1596	1616	0.116510
1596	1627	0.114332
1596	1905	0.132842
1596	2074	0.305566
1596	2188	0.171499
1596	2357	0.132842
1596	3106	0.162698
1596	3318	0.000000
1596	3350	0.073127
1596	3722	0.211702
1596	3782	0.129641
1596	4652	0.265144
1596	4673	0.369970
1597	1778	0.372678
1597	1886	0.323029
1597	2824	0.322749
1597	2906	0.000000
1597	3104	0.326599
1597	4384	0.533114
1598	2815	0.169031
1598	3130	0.129641
1598	3404	0.160357
1598	3944	0.111456
1598	3992	0.071429
1598	4193	0.367884
1598	4366	0.142857
1598	4499	0.285714
1599	2080	0.484200
1599	2238	0.473050
1599	3671	0.542720
1599	4134	0.622543
1599	4322	0.703526
1599	4781	0.544949
1600	2425	0.000000
1600	2480	0.125988
1600	2498	0.000000
1600	2680	0.078386
1600	2756	0.054554
1600	3161	0.093048
1600	3178	0.272772
1600	4187	0.109109
1600	4239	0.112687
1600	4691	0.093048
1600	4706	0.242091
1600	4740	0.187120
1601	1820	0.000000
1601	1978	0.144338
1601	1980	0.172062
1601	2003	0.208013
1601	2134	0.000000
1601	2147	0.193649
1601	3296	0.250000
1601	4150	0.397360
1601	4716	0.208013
1601	4862	0.158114
1601	4931	0.144338
1601	4946	0.057354
1602	1935	0.507833
1602	2051	0.536875
1602	3242	0.526235
1602	3305	0.483046
1602	3338	0.489898
1602	3339	0.000000
1602	4786	0.000000
1603	1622	0.385758
1603	2102	0.583383
1603	2552	0.000000
1603	2998	0.674453
1603	3112	0.551825
1603	3115	0.583383
1603	3184	0.422577
1603	3765	0.490511
1603	4151	0.453743
1603	4568	0.537853
1603	4654	0.552052
1603	4990	0.322329
1604	1632	0.182574
1604	1781	0.328244
1604	1787	0.324443
1604	2314	0.285831
1604	2320	0.000000
1604	2679	0.000000
1604	2728	0.277778
1604	2859	0.301511
1604	3834	0.000000
1604	4107	0.000000
1604	4713	0.272166
1605	1678	0.000000
1605	1798	0.396412
1605	1853	0.164122
1605	2291	0.000000
1605	2369	0.213201
1605	2871	0.184637
1605	2974	0.142134
1605	2995	0.000000
1605	3043	0.286039
1605	3287	0.394771
1605	3628	0.306336
1605	3718	0.201008
1605	3943	0.284268
1605	3975	0.301511
1605	3981	0.379534
1605	4020	0.142134
1605	4818	0.236525
1605	4884	0.269680
1606	2175	0.563602
1606	2576	0.429669
1606	2621	0.572892
1606	3067	0.000000
1606	3201	0.501280
1606	3501	0.501280
1606	3599	0.426006
1606	4274	0.521749
1606	4670	0.000000
1606	4734	0.544949
1607	1616	0.077674
1607	1905	0.265684
1607	2074	0.244453
1607	2357	0.177123
1607	2690	0.055641
1607	2709	0.076696
1607	2896	0.060634
1607	4444	0.076696
1607	4482	0.233021
1607	4652	0.113633
1607	4746	0.194184
1607	4766	0.182818
1608	1627	0.175075
1608	1818	0.000000
1608	2228	0.103005
1608	2357	0.135613
1608	2506	0.000000
1608	2636	0.348481
1608	2690	0.213007
1608	2735	0.191785
1608	2900	0.182089
1608	2963	0.053606
1608	3171	0.135113
1608	3350	0.111979
1608	3601	0.131306
1608	3610	0.170406
1608	3743	0.000000
1608	3970	0.000000
1608	4200	0.000000
1608	4453	0.191785
1608	4493	0.206010
1608	4673	0.334767
1608	4746	0.148675
1609	1672	0.000000
1609	1674	0.344031
1609	1708	0.125988
1609	1869	0.462910
1609	2064	0.412479
1609	2073	0.400163
1609	2612	0.188982
1609	2830	0.228665
1609	3305	0.000000
1609	3630	0.377124
1609	3715	0.263523
1609	3867	0.388889
1609	3892	0.000000
1610	1713	0.265908
1610	1776	0.290957
1610	1829	0.409462
1610	1841	0.030557
1610	2006	0.303895
1610	2019	0.318728
1610	2056	0.000000
1610	2117	0.439886
1610	2283	0.278887
1610	2526	0.293972
1610	2555	0.251976
1610	2635	0.370389
1610	2746	0.349428
1610	2987	0.336718
1610	3005	0.617581
1610	3031	0.314485
1610	3136	0.575055
1610	3239	0.384371
1610	3302	0.336718
1610	3394	0.478921
1610	3515	0.341882
1610	3542	0.445435
1610	3565	0.384371
1610	3609	0.422577
1610	3650	0.543075
1610	3667	0.000000
1610	3804	0.400066
1610	3817	0.349428
1610	3920	0.000000
1610	4041	0.278887
1610	4053	0.293972
1610	4100	0.346467
1610	4183	0.598057
1610	4227	0.000000
1610	4267	0.000000
1610	4287	0.503953
1610	4297	0.327327
1610	4315	0.025717
1610	4334	0.478921
1610	4337	0.290957
1610	4536	0.349428
1610	4611	0.415740
1610	4646	0.610960
1610	4820	0.390360
1611	1808	0.404226
1611	3600	0.089087
1611	3904	0.000000
1611	4132	0.323381
1611	4620	0.382360
1611	4627	0.369800
1611	4645	0.348155
1612	2743	0.148250
1612	2754	0.148250
1612	3868	0.125988
1612	3876	0.185312
1612	4226	0.000000
1612	4332	0.000000
1612	4401	0.061314
1612	4653	0.171184
1612	4691	0.170941
1613	1755	0.158114
1613	2007	0.306186
1613	2235	0.267261
1613	2382	0.235702
1613	2591	0.377964
1613	3690	0.387298
1613	3797	0.226134
1613	4091	0.314309
1613	4787	0.250000
1614	2025	0.360668
1614	2121	0.038742
1614	2167	0.416655
1614	2267	0.303204
1614	2433	0.040324
1614	2610	0.000000
1614	2669	0.031235
1614	2744	0.571057
1614	2750	0.220863
1614	2783	0.329617
1614	2894	0.362915
1614	2917	0.000000
1614	2934	0.389833
1614	3451	0.484726
1614	3493	0.405751
1614	3516	0.368105
1614	3543	0.282529
1614	3635	0.303022
1614	3694	0.478183
1614	3702	0.315584
1614	4019	0.259889
1614	4090	0.351391
1614	4094	0.454532
1614	4199	0.441726
1614	4332	0.493013
1614	4470	0.429945
1614	4501	0.478183
1614	4535	0.346518
1614	4551	0.303204
1615	1825	0.114332
1615	2201	0.182574
1615	2220	0.314970
1615	2578	0.279727
1615	2843	0.171499
1615	3241	0.353553
1615	3243	0.378517
1615	3259	0.228665
1615	3675	0.273861
1615	4224	0.261488
1615	4837	0.294628
1616	1645	0.106752
1616	1687	0.310694
1616	1719	0.188713
1616	1815	0.261488
1616	2019	0.000000
1616	2074	0.443834
1616	2134	0.164771
1616	2232	0.080064
1616	2636	0.200334
1616	2687	0.200160
1616	2780	0.000000
1616	3133	0.188713
1616	3138	0.041345
1616	3171	0.233021
1616	3429	0.193122
1616	3668	0.250640
1616	3782	0.213980
1616	3832	0.000000
1616	3847	0.044412
1616	4129	0.150970
1616	4314	0.000000
1616	4453	0.124035
1616	4467	0.155347
1616	4493	0.222058
1616	4623	0.123267
1616	4652	0.375117
1616	4796	0.000000
1616	4823	0.204837
1617	1870	0.000000
1617	2068	0.350070
1617	2150	0.000000
1617	2557	0.350070
1617	2763	0.294628
1617	3890	0.314970
1617	4135	0.288675
1617	4138	0.365148
1617	4143	0.264906
1617	4644	0.346410
1618	1852	0.421637
1618	2187	0.414781
1618	2667	0.166667
1618	3090	0.280056
1618	3337	0.300965
1618	4111	0.210042
1618	4194	0.348155
1618	4326	0.000000
1618	4362	0.375239
1619	1858	0.451613
1619	2002	0.239474
1619	2007	0.476603
1619	2028	0.497796
1619	2235	0.336011
1619	2287	0.336011
1619	2351	0.281127
1619	2382	0.338667
1619	2548	0.414781
1619	2597	0.000000
1619	3024	0.299342
