u	v	similarity
2112	2134	0.4300065818
2112	2148	0.2379154757
2112	2182	0.3364632925
2112	2278	0.3047757271
2112	3111	0.4672567185
2112	3251	0.2836140712
2112	3281	0.0761939318
2112	3355	0.2127980706
2112	3705	0.0572833150
2112	3713	0.0666296605
2112	3762	0.3807098182
2112	4221	0.3090612689
2112	4267	0.5537857404
2112	4362	0.3047757271
2112	4573	0.3727419150
2112	4681	0.3885143449
2112	5105	0.3901297962
2112	5224	0.3901297962
2112	5383	0.1982628964
2112	5676	0.3040605699
2112	5876	0.3304003942
2112	6182	0.2928537063
2112	6230	0.5371291453
2112	6256	0.3331483023
2112	6724	0.2482644157
2112	6780	0.2998334721
2112	6867	0.6661633320
2112	7223	0.3571010292
2112	7856	0.2665186419
2112	8079	0.0761939318
2112	8529	0.3191971060
2112	8597	0.3191971060
2112	8649	0.3502020980
2112	8793	0.2665186419
2112	8801	0.3561381495
2112	8881	0.4190666248
2112	8971	0.1737488971
2112	9566	0.0666296605
2113	2361	0.3692744729
2113	3154	0.4653789210
2113	4143	0.0642824347
2113	4311	0.4787135539
2113	4347	0.1005037815
2113	6109	0.3340213286
2113	6679	0.4212117696
2113	6787	0.3619613830
2113	8190	0.3619613830
2113	8211	0.1285648693
2113	8660	0.3411211462
2113	8712	0.4522670169
2113	8961	0.4402043892
2113	9206	0.4932200252
2113	9497	0.4181210050
2113	9601	0.4090909091
2114	2376	0.4016096645
2114	3345	0.3227486122
2114	4065	0.3913118961
2114	5111	0.0975900073
2114	5173	0.3689323937
2114	5918	0.3708099244
2114	6402	0.4879500365
2114	6409	0.3513821107
2114	6609	0.4449103342
2114	6698	0.3824508553
2114	7794	0.4472135955
2114	8103	0.3884492980
2114	8654	0.2696799450
2114	8661	0.2906591795
2114	9012	0.3590924232
2114	9078	0.3796283012
2114	9466	0.4616902584
2114	9965	0.4823819106
2115	2665	0.5381382352
2115	2903	0.3181423815
2115	3080	0.3268602252
2115	3110	0.4351426346
2115	4106	0.4453993341
2115	4633	0.4236592729
2115	5139	0.1432229748
2115	6123	0.5381382352
2115	6419	0.5321811564
2115	6940	0.5063696835
2115	7328	0.4412613041
2116	2446	0.0885614886
2116	3352	0.1143323901
2116	3644	0.6669729688
2116	3652	0.5007733957
2116	3853	0.5707817930
2116	5639	0.4573295604
2116	5817	0.5833833512
2116	7271	0.4200840252
2116	8278	0.4850712501
2116	9571	0.4036036764
2117	3209	0.0916698497
2117	3565	0.1917412472
2117	3567	0.2392356668
2117	3612	0.3049247893
2117	4505	0.1176470588
2117	6271	0.2690691176
2117	8371	0.1819017188
2117	8507	0.2300894967
2117	8893	0.3034330425
2117	9794	0.2916916756
2118	2593	0.4954336943
2118	2706	0.4830458915
2118	2773	0.1556997888
2118	3020	0.5383819021
2118	3093	0.3333333333
2118	3368	0.3614784456
2118	3809	0.4547940268
2118	5191	0.3227486122
2118	5745	0.5101127853
2118	8337	0.5118745001
2118	9946	0.4296689244
2119	2675	0.1383428928
2119	3524	0.5427204202
2119	4527	0.5853694070
2119	4783	0.4824181513
2119	5698	0.3344968040
2119	6463	0.5640760748
2119	8081	0.1462544848
2119	8114	0.4351941399
2119	9645	0.4767312946
2120	3250	0.4140393356
2120	3506	0.4868644956
2120	3589	0.3131121455
2120	4788	0.3726779962
2120	4976	0.3853373178
2120	5100	0.4000000000
2120	5210	0.4472135955
2120	5966	0.4188539083
2120	6844	0.3464101615
2120	6993	0.4507489359
2120	7769	0.0885614886
2120	7860	0.0898933150
2121	2864	0.2896827298
2121	3316	0.1210455065
2121	4272	0.2527553506
2121	4273	0.3314967721
2121	4983	0.2773500981
2121	5733	0.2545139052
2121	5922	0.1860521019
2121	7538	0.3344968040
2121	8259	0.2545139052
2121	9707	0.2307692308
2122	2216	0.3768891807
2122	2912	0.4850712501
2122	3311	0.1443375673
2122	3602	0.1000000000
2122	3742	0.5863019700
2122	4043	0.5533985905
2122	5121	0.1147078669
2122	6038	0.3441236008
2122	7599	0.5000000000
2122	8545	0.4691574316
2122	9305	0.4518480571
2122	9406	0.5276448530
2123	2178	0.4001633653
2123	2191	0.4705882353
2123	4833	0.3253956867
2123	4848	0.4053396142
2123	6105	0.3241018618
2123	6347	0.4200840252
2123	6599	0.4550910273
2123	7081	0.1212678125
2123	7316	0.4451319073
2123	9163	0.4280863447
2123	9472	0.1176470588
2124	2164	0.3872983346
2124	2283	0.3471825374
2124	2587	0.3441236008
2124	3432	0.4853626717
2124	3560	0.5051814855
2124	4384	0.3750000000
2124	5165	0.1212678125
2124	5196	0.2236067977
2124	5332	0.2981423970
2124	8382	0.1178511302
2124	8655	0.2665008954
2124	8885	0.3686048904
2124	8910	0.4811252243
2124	9687	0.3768891807
2125	2343	0.5735393347
2125	2400	0.6063390626
2125	2461	0.7456011351
2125	3083	0.6308932681
2125	3527	0.5276448530
2125	4619	0.6681531048
2125	5281	0.5457051563
2125	6248	0.1507556723
2125	7264	0.7882407814
2125	8013	0.6454972244
2125	8587	0.1290994449
2125	8920	0.7882407814
2125	9297	0.6495190528
2126	4710	0.4409585518
2126	5091	0.4183300133
2126	5712	0.5188745217
2126	6063	0.1226278679
2126	7132	0.5714285714
2126	7543	0.3706246583
2126	7626	0.4558423058
2126	8356	0.5015503913
2126	9225	0.5039526307
2126	9801	0.5669467095
2127	2611	0.2512594538
2127	2702	0.3299831646
2127	2913	0.1143323901
2127	5143	0.3042903097
2127	5673	0.2051524850
2127	5804	0.3244428423
2127	6010	0.3347193407
2127	7712	0.3517632353
2127	7860	0.0820609940
2127	7946	0.3333333333
2127	8209	0.2222222222
2127	9311	0.3785166493
2127	9526	0.2631174058
2127	9794	0.3464674336
2127	9911	0.3586292184
2127	9942	0.2057377999
2128	3004	0.3608439182
2128	3546	0.4166666667
2128	4137	0.5051814855
2128	4549	0.5217491947
2128	5288	0.1543033500
2128	6012	0.4923659639
2128	6691	0.4082482905
2128	7465	0.5051814855
2128	7480	0.4003203845
2128	8888	0.4330127019
2128	9033	0.5773502692
2129	2633	0.6671243850
2129	3147	0.5070925528
2129	3631	0.1139605765
2129	4046	0.3779644730
2129	6090	0.4830458915
2129	7650	0.4364357805
2129	7739	0.5367450401
2129	8181	0.5117663157
2129	8330	0.5345224838
2129	9090	0.4830458915
2129	9396	0.3418817294
2130	3062	0.3464101615
2130	4149	0.4391550328
2130	4893	0.3813850357
2130	5291	0.1240347346
2130	6179	0.3590924232
2130	6857	0.2988071523
2130	6906	0.5587442366
2130	7331	0.5070925528
2130	7968	0.4889012070
2130	8311	0.4618802154
2130	8494	0.3585685828
2130	9524	0.3415650255
2130	9831	0.4518480571
2131	3417	0.2094269541
2131	3810	0.3181423815
2131	4421	0.1383428928
2131	4865	0.1720618004
2131	4924	0.1986798536
2131	5802	0.1777046633
2131	7127	0.0564782495
2131	7146	0.2919985580
2131	7183	0.1001252349
2131	7359	0.3441236008
2131	8011	0.3244428423
2131	8350	0.2225659536
2131	9111	0.1529438226
2131	9125	0.3568871265
2131	9301	0.2867696673
2132	5145	0.5118906969
2132	8841	0.3692744729
2132	9587	0.4150286783
2133	5448	0.4743416490
2133	5661	0.4140393356
2133	5962	0.5262348116
2133	6960	0.1632993162
2133	8271	0.4472135955
2133	8351	0.4140393356
2133	9428	0.3253956867
2133	9430	0.4242640687
2133	9548	0.4385290097
2134	2222	0.3500000000
2134	2941	0.1000000000
2134	3111	0.4225771274
2134	3762	0.2860387768
2134	4011	0.2645751311
2134	4267	0.2817180849
2134	4681	0.4743416490
2134	4729	0.1290994449
2134	6137	0.0877058019
2134	6182	0.2860387768
2134	6230	0.3919647480
2134	6475	0.0894427191
2134	6867	0.4131182236
2134	7856	0.3253956867
2134	8801	0.3689323937
2135	2356	0.7050239879
2135	2478	0.6063390626
2135	3168	0.4900980294
2135	4660	0.1143323901
2135	5692	0.5716619505
2135	7360	0.7001400420
2135	7473	0.0739726721
2135	8618	0.6288281455
2135	9156	0.4338609156
2135	9387	0.1084652289
2135	9748	0.1143323901
2136	3598	0.3504383220
2136	4232	0.0975900073
2136	4274	0.4879500365
2136	4405	0.3527378108
2136	4771	0.4182681439
2136	4818	0.4771187236
2136	4848	0.0810440898
2136	5242	0.3704792868
2136	5323	0.3596943896
2136	7127	0.4566330129
2136	7281	0.4454354032
2136	7925	0.4364357805
2136	8113	0.4536323544
2136	8141	0.1380131119
2136	9543	0.5070925528
2136	9960	0.3818813079
2137	2430	0.3175536744
2137	3709	0.0601656838
2137	4095	0.3529411765
2137	4759	0.3811274108
2137	5662	0.2955402316
2137	6441	0.3796283012
2137	6745	0.1212678125
2137	7811	0.4117647059
2137	8292	0.3363363970
2137	8996	0.4387634545
2137	9327	0.3640728218
2137	9652	0.3894904189
2137	9820	0.4117647059
2138	2997	0.4615384615
2138	4466	0.2480694692
2138	4524	0.0776735637
2138	5961	0.4803844614
2138	6385	0.2243872776
2138	7060	0.1754116039
2138	7439	0.2964997267
2138	8528	0.2114774672
2138	8972	0.2264554068
2138	9767	0.1860521019
2139	2833	0.3333333333
2139	2999	0.3947710170
2139	3551	0.0717496003
2139	3860	0.3903600292
2139	3880	0.2332847374
2139	5855	0.2390457219
2139	5898	0.3600411499
2139	6287	0.3798685882
2139	6576	0.2253744679
2139	7460	0.3299144395
2139	7660	0.3217447260
2139	8169	0.0952380952
2139	9066	0.3175536744
2139	9537	0.3380617019
2139	9607	0.3903600292
2140	3190	0.3689323937
2140	3197	0.3796283012
2140	4053	0.1154700538
2140	4405	0.3212877316
2140	4447	0.2886751346
2140	4722	0.4564354646
2140	4771	0.3626592604
2140	5586	0.1290994449
2140	5655	0.0894427191
2140	7127	0.4128614119
2140	7281	0.3955774026
2140	7843	0.3577708764
2140	8009	0.3730019233
2140	8152	0.4719399037
2140	9221	0.4616902584
2140	9565	0.4195731958
2141	2490	0.3757345747
2141	2722	0.1154700538
2141	2897	0.1100963765
2141	3678	0.4898979486
2141	3696	0.1632993162
2141	5919	0.4845437119
2141	8271	0.4564354646
2141	8351	0.3944053189
2141	9428	0.3542459542
2141	9430	0.4233901974
2141	9670	0.4557327152
2142	2374	0.3268602252
2142	3554	0.2946278255
2142	4373	0.2571722499
2142	5555	0.2635231383
2142	5940	0.3779644730
2142	6748	0.1767766953
2142	6777	0.3779644730
2142	7024	0.2842676218
2142	7530	0.1307440901
2142	7603	0.3402069087
2142	8020	0.2614881802
2142	8987	0.3149703942
2142	9015	0.3367876570
2142	9153	0.2108185107
2142	9322	0.1307440901
2143	3665	0.4305283859
2143	4186	0.4196271637
2143	4439	0.3768673314
2143	4445	0.3649002246
2143	4515	0.1156629864
2143	4757	0.4890096469
2143	4815	0.3956282840
2143	5144	0.4782608696
2143	5317	0.4815434123
2143	5878	0.5212860351
2143	7030	0.5329708913
2143	8551	0.5363989049
2143	8644	0.3753259453
2143	8725	0.3348554113
2143	9452	0.4400862294
2143	9536	0.4783648732
2143	9970	0.3230291412
2143	9979	0.5474691582
2144	2220	0.4048204524
2144	3390	0.2891574660
2144	3786	0.4458225701
2144	4506	0.3185110286
2144	4537	0.3263766829
2144	4551	0.3185110286
2144	5261	0.2758386422
2144	5652	0.3566372615
2144	6047	0.4845437119
2144	6218	0.3348554113
2144	6314	0.3230291412
2144	6525	0.2786391063
2144	8010	0.3900947488
2144	8305	0.2948839123
2145	2376	0.0927477792
2145	3581	0.1632993162
2145	3896	0.2581988897
2145	4535	0.3785281787
2145	5071	0.4296689244
2145	5088	0.4140393356
2145	5996	0.3113995777
2145	6084	0.3726779962
2145	7006	0.2886751346
2145	7782	0.3522819384
2145	9923	0.4296689244
2146	2436	0.3015113446
2146	2888	0.1336306210
2146	2973	0.4107919181
2146	3200	0.2672612419
2146	3787	0.3466876226
2146	4792	0.3249668418
2146	5135	0.3481553119
2146	5152	0.3638034376
2146	7282	0.4850712501
2146	7493	0.3273268354
2146	7564	0.2773500981
2146	8895	0.1507556723
2146	9254	0.2611164839
2147	2417	0.2773500981
2147	2570	0.1345345588
2147	3498	0.3466876226
2147	3601	0.2575131013
2147	4130	0.1272569526
2147	5637	0.2614881802
2147	8841	0.3019405424
2147	9178	0.3038218101
2147	9587	0.1908854289
2148	2222	0.3227486122
2148	4011	0.2927700219
2148	4703	0.2721655270
2148	5224	0.3726779962
2148	6230	0.3503245249
2148	6780	0.3500700210
2148	8473	0.1054092553
2148	8694	0.1740776560
2149	2844	0.1767766953
2149	3161	0.2451451689
2149	3339	0.1250000000
2149	3805	0.1936491673
2149	4202	0.2182178902
2149	4314	0.1507556723
2149	4731	0.3872983346
2149	5500	0.2581988897
2149	6613	0.3333333333
2149	7031	0.3354101966
2149	7695	0.4677071733
2150	2307	0.5345224838
2150	3207	0.4082482905
2150	3961	0.5267865840
2150	4361	0.5238095238
2150	4824	0.1210455065
2150	4900	0.4879500365
2150	5253	0.4800793585
2150	5513	0.3947710170
2150	5525	0.4364357805
2150	5922	0.0975900073
2150	6060	0.4140393356
2150	6491	0.3631365196
2150	7240	0.4114755999
2150	9195	0.3944053189
2151	2925	0.2760262237
2151	3046	0.1632993162
2151	3393	0.3162277660
2151	3807	0.3131121455
2151	6266	0.3892494721
2151	7354	0.3038218101
2151	7356	0.3892494721
2151	8986	0.3768673314
2151	9965	0.1012739367
2152	2495	0.4850712501
2152	2950	0.4166666667
2152	3532	0.3698001308
2152	3663	0.3823595565
2152	5340	0.4364357805
2152	6712	0.1924500897
2153	2365	0.2864459496
2153	2606	0.4036036764
2153	2667	0.2956561980
2153	3412	0.3076923077
2153	3623	0.2490677407
2153	4460	0.2690691176
2153	4697	0.2690691176
2153	7643	0.3026137663
2153	9182	0.4296689244
2154	2353	0.3227486122
2154	3611	0.4618802154
2154	4112	0.3450327797
2154	4129	0.2961744389
2154	4151	0.4296689244
2154	5388	0.4518480571
2154	5798	0.3478327965
2154	8479	0.1126872340
2155	2628	0.3726779962
2155	4071	0.2500000000
2155	4934	0.3086066999
2155	7869	0.4900980294
2155	8355	0.2236067977
2155	8943	0.2611164839
2156	2731	0.4629100499
2156	3170	0.4041451884
2156	4435	0.3311330893
2156	5203	0.3155843721
2156	5490	0.3726779962
2156	5975	0.3227486122
2156	7100	0.1400280084
2156	7104	0.3711537445
2156	8145	0.3608439182
2157	2289	0.1906925178
2157	2731	0.1611645928
2157	6395	0.2727272727
2157	6554	0.1383428928
2157	9816	0.3223291856
2158	3153	0.3892494721
2158	3305	0.1672484020
2158	5091	0.2696799450
2158	6989	0.4351941399
2158	7543	0.4181210050
2158	7626	0.4499770426
2158	8356	0.3143473067
2158	9045	0.4545454545
2159	2823	0.4719399037
2159	4464	0.3481553119
2159	7010	0.5276448530
2159	8548	0.1285648693
2159	9815	0.4351941399
2160	2910	0.4160251472
2160	3170	0.2500000000
2160	4575	0.4330127019
2160	4831	0.1507556723
2160	5975	0.2236067977
2160	6079	0.4107919181
2160	6163	0.1042572070
2160	7383	0.2795084972
2160	7845	0.4160251472
2160	8267	0.3340765524
2160	8268	0.2581988897
2160	8802	0.3803194146
2160	9549	0.3750000000
2161	3031	0.4291975376
2161	3228	0.3584086147
2161	5503	0.4327892115
2161	5843	0.3181423815
2161	6041	0.0936585812
2161	7069	0.3554093267
2161	7814	0.4451319073
2161	8102	0.3590924232
2161	9172	0.3893957790
2161	9685	0.4146442144
2161	9692	0.0624390541
2162	2244	0.3281962309
2162	2251	0.0879598994
2162	2279	0.5372131112
2162	2284	0.3368607684
2162	2383	0.3898405878
2162	2393	0.3781877903
2162	2652	0.3646624787
2162	2728	0.3646624787
2162	3824	0.2947531724
2162	4300	0.4562242985
2162	5457	0.4042807688
2162	5717	0.3781877903
2162	6008	0.3368607684
2162	6208	0.4774552606
2162	6234	0.4042807688
2162	6321	0.4125684985
2162	6323	0.3913968438
2162	6836	0.4566296511
2162	7180	0.5170542050
2162	7235	0.5218624584
2162	7294	0.0809113394
2162	7295	0.4519461463
2162	7519	0.3681009648
2162	7690	0.4975763309
2162	8063	0.5332285519
2162	8340	0.0842151921
2162	8539	0.5149166109
2162	8642	0.0669274481
2162	8691	0.0707549138
2162	8810	0.3508565290
2162	8813	0.3641010273
2162	8882	0.4631835566
2162	8896	0.6451985904
2162	8915	0.3518395977
2162	8986	0.0608299065
2162	9028	0.4142839674
2162	9122	0.0729324957
2162	9144	0.3518395977
2162	9325	0.5019558611
2162	9400	0.3789683645
2162	9576	0.4375949745
2163	2197	0.3508232077
2163	2273	0.3202563076
2163	2901	0.3962969620
2163	3187	0.5229763604
2163	5912	0.4730499168
2163	6895	0.0836242010
2163	7340	0.3985083851
2163	8838	0.1087856586
2163	8963	0.1345345588
2163	9241	0.3922322703
2163	9990	0.3736323589
2164	2283	0.3187276292
2164	3014	0.3042903097
2164	3270	0.5383819021
2164	3421	0.4666666667
2164	3428	0.5520524475
2164	3974	0.4507489359
2164	5332	0.3849001795
2164	6122	0.4472135955
2164	8885	0.4949015420
2164	9112	0.3099652099
2164	9696	0.3162277660
2164	9784	0.1290994449
2165	3547	0.4898979486
2165	4775	0.3726779962
2165	8043	0.3162277660
2165	8846	0.4140393356
2165	9674	0.0816496581
2165	9681	0.1754116039
2166	2795	0.3450327797
2166	3588	0.3360107525
2166	3826	0.0648203724
2166	4410	0.4082482905
2166	4491	0.3243374866
2166	6016	0.4140393356
2166	6750	0.4717281765
2166	7236	0.2760262237
2166	7368	0.3450327797
2166	8309	0.3171807398
2166	9101	0.1944611171
2166	9721	0.1139605765
2167	3433	0.3631365196
2167	5310	0.4160251472
2167	5637	0.1961161351
2167	6559	0.5384615385
2167	7753	0.3100868365
2167	8841	0.3396831102
2167	8956	0.0911921505
2167	9054	0.4160251472
2168	3013	0.5955500004
2168	5453	0.5572782126
2168	5765	0.4717281765
2168	5948	0.6299407883
2168	6524	0.7130240959
2168	7317	0.6130060338
2168	8064	0.6299407883
2168	8474	0.5520524475
2168	8694	0.1611645928
2168	9545	0.5378528742
2169	2486	0.1482498633
2169	2990	0.4615384615
2169	3419	0.3922322703
2169	4535	0.3727207812
2169	6284	0.3706246583
2169	6345	0.3508232077
2169	6737	0.4236592729
2169	7006	0.4961389384
2169	7536	0.3807498053
2169	7782	0.3440104581
2169	9639	0.4529108137
2170	4449	0.5420821649
2170	4454	0.4305283859
2170	4479	0.4397315595
2170	4496	0.4845437119
2170	4639	0.5073825686
2170	5320	0.3768673314
2170	6001	0.1156629864
2170	6290	0.3826918986
2170	7283	0.4949015420
2170	8175	0.5406205059
2170	8304	0.4012861770
2170	8416	0.4691574316
2170	8696	0.5262013606
2170	8738	0.4259217010
2170	9676	0.3940552031
2170	9827	0.3830654388
2171	2291	0.3370999312
2171	2485	0.3692744729
2171	2991	0.3853373178
2171	3731	0.3908679800
2171	4306	0.2461829820
2171	4840	0.3133915853
2171	5010	0.3418817294
2171	5027	0.3302891295
2171	6575	0.4061477708
2171	6910	0.0820609940
2171	7204	0.2512594538
2171	7437	0.3015113446
2171	7928	0.3853373178
2171	8299	0.3015113446
2171	8382	0.3517632353
2171	9053	0.2667325347
2171	9134	0.3636363636
2171	9371	0.3015113446
2171	9603	0.3063358324
2172	3088	0.4222003309
2172	3137	0.4345240946
2172	3438	0.0965609099
2172	3651	0.0625305399
2172	3806	0.3721936842
2172	3852	0.1049727762
2172	3897	0.6796590598
2172	5416	0.3692744729
2172	5449	0.5066403971
2172	6383	0.5195887333
2172	6537	0.4644203640
2172	7216	0.4494665750
2172	7230	0.3798685882
2172	7306	0.5060243137
2172	7500	0.5462309936
2172	7773	0.4045199175
2172	8670	0.3517632353
2172	9585	0.2896827298
2172	9620	0.0898933150
2172	9745	0.5488604302
2172	9879	0.2696799450
2173	2951	0.4082482905
2173	3076	0.2946278255
2173	3262	0.2165063509
2173	3420	0.3009646327
2173	4356	0.4308202184
2173	5568	0.2611164839
2173	6253	0.3823595565
2173	6511	0.5217491947
2173	6933	0.1324532357
2173	9706	0.3962969620
2174	2285	0.5262348116
2174	2834	0.0996270963
2174	4833	0.3100868365
2174	5349	0.4385290097
2174	6347	0.3202563076
2174	6599	0.4403524230
2174	8210	0.3363363970
2174	8953	0.3721042038
2175	3126	0.4472135955
2175	3878	0.4199605256
2175	3897	0.6011130898
2175	4412	0.4200840252
2175	5071	0.1067521025
2175	5133	0.4472135955
2175	5408	0.4200840252
2175	5416	0.5443310540
2175	5449	0.3267320196
2175	6383	0.5333964609
2175	6537	0.2800560168
2175	7216	0.3478327965
2175	7230	0.4619565781
2175	7306	0.3872983346
2175	7500	0.4906533815
2175	7789	0.4529108137
2175	7824	0.0567504354
2175	9585	0.4270084101
2175	9879	0.4472135955
2176	2321	0.5188745217
2176	2431	0.1048284837
2176	2934	0.5070925528
2176	2949	0.5555838995
2176	3660	0.5367450401
2176	4739	0.5500190982
2176	5138	0.5819143740
2176	5395	0.0755928946
2176	5944	0.5786375624
2176	6374	0.3988620176
2176	6539	0.5241424184
2176	7222	0.5237849266
2176	7540	0.4717281765
2176	8049	0.4040610178
2176	8159	0.4409585518
2176	8955	0.4909902530
2176	8991	0.6013377943
2176	9216	0.5640760748
2176	9259	0.5500190982
2176	9434	0.0975900073
2177	2345	0.5188745217
2177	2523	0.3450327797
2177	3441	0.1482498633
2177	5262	0.4830458915
2177	6200	0.4665694748
2177	6355	0.5500190982
2177	6905	0.4629100499
2177	6944	0.5000000000
2177	6952	0.5039526307
2177	8365	0.4082482905
2177	8421	0.5050762723
2177	9002	0.5272497302
2178	2191	0.2858309752
2178	2876	0.3244428423
2178	3565	0.0745355992
2178	3945	0.3779644730
2178	4848	0.3501504876
2178	4972	0.0820609940
2178	5888	0.3162277660
2178	6347	0.4082482905
2178	6599	0.4082482905
2178	8953	0.3865006029
2178	9256	0.0982946374
2179	2229	0.3590393148
2179	2529	0.3627381251
2179	3259	0.3278050341
2179	3438	0.2545139052
2179	4039	0.2901905000
2179	4592	0.1324532357
2179	5117	0.3678836037
2179	5350	0.3590924232
2179	6548	0.4352857501
2179	7482	0.0676510091
2179	9045	0.1383428928
2179	9354	0.2649064714
2179	9474	0.1669244652
2179	9675	0.3311330893
2180	2819	0.5229763604
2180	2830	0.4615384615
2180	3479	0.4236592729
2180	4525	0.5188745217
2180	4546	0.1601281538
2180	5709	0.6361464252
2180	5938	0.5229763604
2180	7351	0.0747957592
2180	9272	0.5447047794
2181	2205	0.3465184655
2181	2229	0.5076300120
2181	2447	0.3383764841
2181	2529	0.3950918387
2181	2630	0.0736210174
2181	3355	0.0806477839
2181	3438	0.2598888491
2181	3883	0.3030216076
2181	4592	0.2705008904
2181	5626	0.3312945782
2181	5877	0.5331721091
2181	6163	0.3582092850
2181	6353	0.3155843721
2181	6477	0.0433148082
2181	7093	0.2944840695
2181	7106	0.3030216076
2181	7652	0.3629150273
2181	7801	0.4032389193
2181	7936	0.3155843721
2181	8375	0.3256448045
2181	8440	0.2598888491
2181	8549	0.4463036991
2181	8976	0.4835578640
2181	9127	0.4835578640
2181	9474	0.3030216076
2181	9517	0.3339135485
2181	9675	0.3606678539
2181	9829	0.4299446183
2182	2653	0.2405626122
2182	2844	0.0962250449
2182	3355	0.3162277660
2182	3476	0.1132277034
2182	4011	0.2760262237
2182	4221	0.4592793268
2182	4267	0.3600411499
2182	4845	0.2727723628
2182	6180	0.2341464529
2182	6230	0.3027650354
2182	6383	0.0870388280
2182	6410	0.3962969620
2182	6780	0.2970442629
2182	6867	0.3535533906
2182	7223	0.2653343153
2182	7733	0.3061862178
2182	8388	0.1132277034
2182	8793	0.2970442629
2182	9201	0.1132277034
2183	2778	0.0771516750
2183	2906	0.4605661865
2183	3150	0.7262730392
2183	3406	0.7324670208
2183	3717	0.5832118435
2183	3724	0.6546536707
2183	5065	0.5520524475
2183	5119	0.1166423687
2183	5223	0.5669467095
2183	5269	0.6343350474
2183	5769	0.4830458915
2183	6653	0.6197797868
2183	8079	0.6052275327
2183	8786	0.4140393356
2183	9042	0.6299407883
2183	9753	0.6000991981
2184	2738	0.3391511082
2184	3714	0.2727723628
2184	3919	0.2970442629
2184	4167	0.0733235575
2184	4179	0.0800640769
2184	4723	0.2551551815
2184	4970	0.3689323937
2184	5725	0.2679711004
2184	6050	0.2041241452
2184	6913	0.3691358304
2184	7338	0.2970442629
2184	7618	0.2449489743
2184	7648	0.1290994449
2184	7764	0.3278050341
2184	7874	0.3207665139
2184	8347	0.3535533906
2184	8480	0.3752776750
2184	8607	0.2199706725
2184	9016	0.3202563076
2184	9293	0.2274294131
2184	9451	0.2809757435
2184	9583	0.2727723628
2185	2746	0.2946278255
2185	3799	0.1400280084
2185	4935	0.3118047822
2185	5783	0.2821382463
2185	7081	0.3608439182
2185	7965	0.1543033500
2185	8315	0.2800560168
2185	8526	0.4472135955
2185	9327	0.3000000000
2186	2367	0.3737046593
2186	3831	0.3585685828
2186	4143	0.4719399037
2186	4607	0.4472135955
2186	5102	0.4919349550
2186	5381	0.4472135955
2186	6644	0.5138701198
2186	7686	0.4016096645
2186	7872	0.1118033989
2186	8246	0.4719399037
2186	8721	0.3903600292
2186	9302	0.4303314829
2186	9433	0.2927700219
2186	9673	0.2886751346
2186	9683	0.4041451884
2186	9863	0.2886751346
2187	2255	0.4029114820
2187	2504	0.4243342124
2187	2579	0.5455447256
2187	3122	0.4076871242
2187	3314	0.5760184329
2187	3624	0.3928571429
2187	3656	0.3471825374
2187	3986	0.3571428571
2187	4289	0.3335621925
2187	4620	0.5248906592
2187	4823	0.4724555913
2187	4826	0.0805822964
2187	5074	0.2964997267
2187	5106	0.5079721590
2187	5155	0.6648039453
2187	5163	0.4213324203
2187	5189	0.4291975376
2187	5238	0.0714285714
2187	5809	0.3471825374
2187	5835	0.4243342124
2187	6039	0.4285714286
2187	6145	0.4598545046
2187	6245	0.0771516750
2187	6253	0.0353996163
2187	6335	0.2958039892
2187	6829	0.3674842076
2187	6858	0.3674842076
2187	7343	0.0741249317
2187	7453	0.4957300670
2187	7630	0.3626203338
2187	7786	0.4724555913
2187	7819	0.5707354170
2187	7905	0.2820380374
2187	8075	0.4243342124
2187	8202	0.5704791219
2187	8219	0.6000192009
2187	8585	0.4008918629
2187	8947	0.4243342124
2187	9149	0.3889222341
2187	9150	0.3086066999
2187	9635	0.4140393356
2187	9678	0.3626203338
2187	9725	0.6928682740
2187	9864	0.4285714286
2188	3161	0.3807498053
2188	3838	0.2773500981
2188	4314	0.3344968040
2188	4731	0.3580574370
2188	5512	0.4003203845
2188	7031	0.3100868365
2188	7407	0.1345345588
2188	8289	0.3076923077
2188	8637	0.2690691176
2189	3443	0.3144854510
2189	3867	0.3343669275
2189	5691	0.1543033500
2189	5695	0.3450327797
2189	7296	0.3706246583
2189	8248	0.1028689000
2189	8447	0.4291975376
2189	9228	0.4830458915
2189	9652	0.1226278679
2190	2320	0.2333800140
2190	3703	0.3500700210
2190	3939	0.3395498751
2190	4427	0.3889222341
2190	4827	0.2354354779
2190	5776	0.2800560168
2190	5936	0.3529411765
2190	7011	0.3067859955
2190	7352	0.1462544848
2190	7641	0.1176470588
2190	7864	0.3049247893
2190	9351	0.2800560168
2191	2634	0.3638034376
2191	3364	0.1462544848
2191	5349	0.3834824944
2191	6229	0.3500700210
2191	6587	0.1345345588
2191	6599	0.5251050315
2191	7316	0.3894904189
2191	8291	0.5009794329
2191	8953	0.4700159919
2191	9329	0.2690691176
2192	2319	0.3380617019
2192	4142	0.4173650062
2192	4297	0.3356243110
2192	4320	0.0872871561
2192	6471	0.1490711985
2192	6917	0.4724995386
2192	7688	0.2886751346
2192	7736	0.3757345747
2192	7959	0.4140393356
2192	9697	0.3938631807
2193	2793	0.3100868365
2193	2817	0.3469889592
2193	3392	0.1538461538
2193	5157	0.4499212707
2193	5406	0.1672484020
2193	5643	0.3673591792
2193	7099	0.3076923077
2193	8178	0.2480694692
2193	8497	0.3466876226
2193	8868	0.1345345588
