u	v	similarity
1191	2909	0.4114755999
1191	3081	0.4325904563
1191	3834	0.2021130209
1191	3996	0.3175264481
1192	1594	0.4576043153
1192	1597	0.4160251472
1192	2220	0.1432229748
1192	2399	0.3396831102
1192	2539	0.1672484020
1192	2824	0.4036036764
1192	4384	0.4961389384
1193	2052	0.6131393395
1193	2067	0.4648348401
1193	2362	0.5345224838
1193	2854	0.5248906592
1193	3135	0.4193139347
1193	3328	0.4677071733
1193	4139	0.2857142857
1193	4378	0.4629100499
1193	4866	0.4320138247
1194	1221	0.4409585518
1194	1306	0.0924500327
1194	1625	0.2777777778
1194	2293	0.3402069087
1194	2490	0.3849001795
1194	2616	0.3888888889
1194	2788	0.0962250449
1194	3293	0.3535533906
1194	3603	0.3984095364
1194	4168	0.4325904563
1194	4283	0.4082482905
1195	1203	0.3307189139
1195	1284	0.3733643283
1195	1383	0.2881952089
1195	1820	0.3105295017
1195	1845	0.1636634177
1195	1847	0.0805822964
1195	1874	0.2291746243
1195	1910	0.3030457634
1195	2038	0.1195228609
1195	2250	0.4073065400
1195	2347	0.3273268354
1195	2530	0.3144854510
1195	2715	0.3034884893
1195	2721	0.2715376933
1195	3053	0.3668996929
1195	3280	0.1792842914
1195	3318	0.3563483225
1195	4190	0.3984861463
1195	4260	0.0727392967
1195	4379	0.1572427255
1195	4479	0.2672612419
1195	4490	0.2279211529
1196	1316	0.3544587785
1196	1371	0.1126872340
1196	2596	0.3265986324
1196	2726	0.4618802154
1196	3064	0.3302891295
1196	3068	0.5217491947
1196	3143	0.3615507630
1196	3913	0.2752409413
1196	4433	0.4216370214
1196	4459	0.3513641845
1196	4472	0.3333333333
1196	4958	0.3865006029
1197	1335	0.1259881577
1197	1856	0.1380131119
1197	2258	0.4780914437
1197	2666	0.5714285714
1197	3054	0.4629100499
1197	3489	0.1428571429
1197	3681	0.6415330279
1197	3819	0.3571428571
1197	4060	0.5345224838
1197	4849	0.6013377943
1198	1571	0.2176428750
1198	1659	0.3741657387
1198	1672	0.5656854249
1198	2160	0.3590924232
1198	2212	0.2886751346
1198	3155	0.2860387768
1198	3226	0.3952847075
1198	4532	0.2371708245
1199	2124	0.1601281538
1199	2227	0.3651483717
1199	2614	0.6019292654
1199	3576	0.6092717958
1199	3621	0.5773502692
1199	3945	0.4351941399
1199	4238	0.5443310540
1199	4526	0.5604485383
1200	1774	0.3580574370
1200	2176	0.1076763804
1200	2296	0.2760262237
1200	2311	0.3146266025
1200	2315	0.2531848418
1200	2697	0.2644718420
1200	3022	0.3944053189
1200	3331	0.1732050808
1200	4608	0.1380131119
1201	1549	0.4618802154
1201	1929	0.4082482905
1201	2564	0.5636018620
1201	3100	0.5715476066
1201	3371	0.1252448582
1201	3674	0.0796819073
1201	3825	0.1252448582
1201	4130	0.4403855061
1201	4753	0.6708203932
1201	4813	0.4738791022
1202	1286	0.3757345747
1202	1368	0.3544587785
1202	1808	0.3651483717
1202	1835	0.3580574370
1202	2086	0.4315169713
1202	3135	0.1012739367
1202	3600	0.3333333333
1202	4132	0.4868644956
1202	4620	0.4618802154
1202	4645	0.4428074428
1202	4995	0.1632993162
1203	1284	0.2245066275
1203	1505	0.1020620726
1203	1699	0.1443375673
1203	1757	0.2886751346
1203	1820	0.1825741858
1203	1941	0.3162277660
1203	2250	0.3143092785
1203	2721	0.1796053020
1203	3836	0.1386750491
1203	4298	0.3031695313
1203	4434	0.2773500981
1203	4575	0.1212678125
1204	1484	0.1252448582
1204	1666	0.4296689244
1204	1746	0.1432229748
1204	2142	0.5449492609
1204	2251	0.1333333333
1204	2780	0.5009794329
1204	3238	0.6085806195
1204	3568	0.5636018620
1204	4189	0.6666666667
1205	1289	0.4409585518
1205	1499	0.4830458915
1205	1630	0.4909902530
1205	1800	0.5832118435
1205	2556	0.6210590034
1205	2808	0.5673665146
1205	3075	0.6686478498
1205	3256	0.4841820261
1205	3274	0.4364357805
1205	3703	0.4605661865
1205	3786	0.4605661865
1205	3897	0.4652421052
1205	4246	0.4879500365
1205	4336	0.4140393356
1205	4720	0.6299407883
1206	1368	0.0951302988
1206	1383	0.1849316804
1206	1504	0.2925089697
1206	2347	0.2800560168
1206	2853	0.3889222341
1206	3258	0.2286647802
1206	3771	0.2782074420
1206	3836	0.3363363970
1206	3843	0.3067859955
1206	4190	0.4211597863
1206	4379	0.2690691176
1206	4897	0.3241018618
1206	4995	0.1533929978
1207	1349	0.1740776560
1207	1815	0.4000000000
1207	1843	0.3359659720
1207	2232	0.1819017188
1207	2900	0.2405626122
1207	3105	0.2236067977
1207	3227	0.2946278255
1207	3520	0.1290994449
1207	3610	0.3913118961
1207	3722	0.2132007164
1207	4652	0.2314550249
1207	4798	0.1581138830
1207	4814	0.1386750491
1208	1963	0.2946278255
1208	2194	0.3960590172
1208	2315	0.2401922307
1208	2333	0.2175970699
1208	2697	0.3658958614
1208	2707	0.3195048252
1208	2724	0.2946278255
1208	2961	0.1776672636
1208	3255	0.2165063509
1208	3316	0.3086066999
1208	3346	0.2108185107
1208	3802	0.2475368857
1208	3967	0.1404878717
1208	4468	0.1054092553
1208	4888	0.2227177016
1209	1817	0.3857583749
1209	1879	0.3354101966
1209	2096	0.4412613041
1209	2368	0.3913118961
1209	2411	0.3086066999
1209	3489	0.3340765524
1209	3685	0.4330127019
1209	3740	0.3941203907
1209	4330	0.3031695313
1209	4500	0.4244373438
1209	4765	0.3340765524
1209	4919	0.3952847075
1209	4935	0.4008918629
1210	1458	0.4296689244
1210	1846	0.1126872340
1210	2215	0.5009794329
1210	3057	0.4518480571
1210	3805	0.5009794329
1210	3890	0.3302891295
1210	4113	0.5020790110
1210	4138	0.5242105951
1210	4143	0.5196152423
1210	4324	0.1490711985
1210	4644	0.4557327152
1211	1310	0.4780914437
1211	2083	0.5378528742
1211	2712	0.0796819073
1211	3050	0.4447495900
1211	3180	0.5832118435
1211	3393	0.0903507903
1211	3527	0.6210590034
1211	3626	0.4537426065
1211	3966	0.4810702354
1211	4141	0.4183300133
1211	4619	0.4291975376
1211	4812	0.1690308509
1212	1352	0.3012320380
1212	3068	0.2981423970
1212	3143	0.3253956867
1212	3481	0.2981423970
1212	3727	0.0730296743
1212	3913	0.2752409413
1212	4433	0.3689323937
1212	4459	0.2459549291
1212	4624	0.2752409413
1212	4958	0.3162277660
1213	1616	0.3069703068
1213	1627	0.3181423815
1213	1687	0.2614881802
1213	2134	0.2344036155
1213	2900	0.2668802563
1213	3350	0.1601281538
1213	3847	0.3706246583
1213	4176	0.1182624792
1213	4746	0.2631174058
1214	2061	0.5142594772
1214	3119	0.4974683382
1214	3389	0.4653789210
1214	3686	0.3772167681
1214	4182	0.4834937784
1214	4494	0.4923659639
1214	4879	0.4400862294
1214	4926	0.1160517706
1215	1350	0.5636018620
1215	2021	0.5504818826
1215	2386	0.6076436203
1215	3137	0.5922200923
1215	3162	0.6851601597
1215	3540	0.5217491947
1215	3863	0.6085806195
1215	4116	0.6851601597
1215	4565	0.1490711985
1215	4591	0.5636018620
1216	2137	0.6255432422
1216	2438	0.5163977795
1216	2613	0.6308932681
1216	3208	0.0573539335
1216	3614	0.4850712501
1216	4232	0.5625000000
1216	4353	0.5773502692
1217	1253	0.5477225575
1217	1403	0.4743416490
1217	1564	0.5095246654
1217	1664	0.5303300859
1217	2939	0.5303300859
1217	2944	0.6123724357
1217	2951	0.5790660241
1217	3448	0.3872983346
1217	3619	0.5661385171
1217	3734	0.1054092553
1217	4119	0.1020620726
1217	4213	0.5303300859
1217	4375	0.0890870806
1217	4476	0.3872983346
1217	4643	0.7024393587
1217	4987	0.3692744729
1218	1526	0.1324532357
1218	1736	0.3823595565
1218	2056	0.2002504697
1218	3342	0.2225659536
1218	3433	0.3673591792
1218	3492	0.2982100260
1218	3500	0.3678836037
1218	4264	0.3058876452
1218	4561	0.4635863250
1218	4612	0.3670651742
1218	4785	0.1986798536
1218	4871	0.2225659536
1219	1563	0.3768891807
1219	1854	0.1421338109
1219	1904	0.3772167681
1219	2266	0.3458572319
1219	2412	0.4494665750
1219	2751	0.3656362121
1219	4392	0.3418817294
1219	4856	0.3958195474
1220	1467	0.2760262237
1220	1966	0.2535462764
1220	2044	0.3241018618
1220	2330	0.4140393356
1220	2439	0.3818813079
1220	3613	0.1889822365
1220	3674	0.3299144395
1220	4178	0.1226278679
1220	4383	0.3818813079
1220	4386	0.1296407447
1220	4798	0.3380617019
1220	4954	0.3889222341
1221	1227	0.4140393356
1221	1241	0.4285714286
1221	1317	0.4342995181
1221	1466	0.3340765524
1221	1625	0.4094615124
1221	1731	0.3086066999
1221	1780	0.0465242105
1221	1783	0.4008918629
1221	1976	0.5698028823
1221	2033	0.4342995181
1221	2219	0.0557278213
1221	2293	0.3857583749
1221	2310	0.5455447256
1221	2361	0.4213324203
1221	2490	0.4909902530
1221	2652	0.5378528742
1221	2875	0.0771516750
1221	3016	0.3857583749
1221	3041	0.3223291856
1221	3062	0.4886272749
1221	3293	0.4008918629
1221	3408	0.3706246583
1221	3512	0.3795360576
1221	3520	0.3795360576
1221	3547	0.4447495900
1221	3603	0.5872801369
1221	3811	0.3626203338
1221	4073	0.5011148286
1221	4076	0.0771516750
1221	4140	0.0690065559
1221	4168	0.4598545046
1221	4212	0.3450327797
1221	4283	0.4243342124
1221	4538	0.3571428571
1221	4565	0.2700308624
1221	4582	0.2820380374
1221	4677	0.4342995181
1221	4794	0.3857583749
1221	4846	0.4225771274
1222	1355	0.1886083840
1222	1399	0.1805787796
1222	1577	0.3127716211
1222	1891	0.1671834638
1222	1936	0.2514778454
1222	1974	0.2407717062
1222	2855	0.2085144141
1222	3023	0.1734944796
1222	3187	0.1114556425
1222	3360	0.2407717062
1222	3378	0.1805787796
1222	4004	0.0817860820
1222	4193	0.3263766829
1222	4376	0.1886083840
1222	4412	0.2691909510
1222	4529	0.2407717062
1222	4594	0.1257389227
1222	4711	0.3382550457
1223	1668	0.1252448582
1223	1896	0.5656854249
1223	2151	0.4845437119
1223	2360	0.5570066519
1223	2453	0.3872983346
1223	2684	0.5728918992
1223	4203	0.5012804118
1223	4797	0.6000000000
1224	1377	0.5520524475
1224	2648	0.4383570038
1224	2815	0.1556997888
1224	3253	0.4879500365
1224	3611	0.4733646312
1224	3777	0.4518480571
1224	3826	0.5636018620
1224	4402	0.5331139900
1224	4829	0.5520524475
1225	2052	0.4150286783
1225	2364	0.4045199175
1225	3217	0.3214121733
1225	3328	0.5276448530
1225	3732	0.1100963765
1225	3766	0.4387634545
1225	4866	0.4332242889
1226	1538	0.2860387768
1226	2271	0.4564354646
1226	3971	0.3585685828
1226	3999	0.3042903097
1226	4150	0.2906591795
1227	1317	0.2581988897
1227	1976	0.3853373178
1227	2270	0.1432229748
1227	2310	0.3689323937
1227	2848	0.1951800146
1227	3183	0.1290994449
1227	3547	0.4296689244
1227	4565	0.3726779962
1227	4677	0.3872983346
1228	1349	0.3595732600
1228	1390	0.3133397807
1228	1815	0.2065591118
1228	2258	0.1154700538
1228	2636	0.2635231383
1228	2755	0.2065591118
1228	3106	0.2253744679
1228	3138	0.3227486122
1228	3601	0.3554093267
1228	4287	0.1012739367
1228	4482	0.1632993162
1228	4673	0.2482644157
1229	1567	0.2672612419
1229	2170	0.5070925528
1229	2506	0.1091089451
1229	2602	0.3450327797
1229	3236	0.4905114716
1229	3348	0.0734223098
1229	3673	0.3223291856
1229	4118	0.5185629788
1229	4249	0.2857142857
1229	4763	0.4140393356
1230	1438	0.5455447256
1230	1537	0.5657789499
1230	1813	0.5070925528
1230	1948	0.3779644730
1230	1973	0.5070925528
1230	2332	0.3779644730
1230	2768	0.1210455065
1230	3013	0.4236592729
1230	3205	0.5248906592
1230	3263	0.5447047794
1230	4429	0.4841820261
1230	4935	0.0583211844
1231	1345	0.6537204505
1231	1827	0.0618984461
1231	2156	0.6537204505
1231	2181	0.6694386814
1231	2422	0.6537204505
1231	2547	0.4576043153
1231	2633	0.5716619505
1231	2903	0.7071067812
1231	3293	0.1178511302
1231	3461	0.6694386814
1231	3511	0.5303300859
1231	3663	0.6299407883
1231	3746	0.6299407883
1231	4099	0.6299407883
1232	1352	0.3553345273
1232	2580	0.2665008954
1232	3052	0.3102526140
1232	3143	0.4179570038
1232	3383	0.0870388280
1232	3481	0.1846372365
1232	3859	0.3256694736
1232	4013	0.3214121733
1232	4262	0.1709408647
1232	4624	0.4090909091
1232	4958	0.4061811972
1233	1552	0.3796283012
1233	1827	0.0587220220
1233	1888	0.2886751346
1233	1994	0.1154700538
1233	2773	0.4183300133
1233	3094	0.3796283012
1233	3144	0.3253956867
1233	3424	0.3354101966
1233	3904	0.4103913408
1233	4687	0.4041451884
1234	1354	0.2927700219
1234	1509	0.4364357805
1234	1905	0.0783861802
1234	2148	0.2646280620
1234	2234	0.1781741613
1234	2563	0.2503130872
1234	3011	0.3631365196
1234	3240	0.3711537445
1234	3416	0.2836543145
1234	3490	0.0975900073
1234	4329	0.1636634177
1234	4757	0.3499271061
1234	4767	0.2886751346
1235	1423	0.3227486122
1235	1480	0.0958926603
1235	1675	0.3131121455
1235	1680	0.1463850109
1235	1696	0.0927477792
1235	2956	0.3726779962
1235	3495	0.1432229748
1235	3513	0.2666666667
1235	3988	0.2981423970
1235	4225	0.2065591118
1235	4756	0.2369395511
1236	1562	0.3857583749
1236	2000	0.5000000000
1236	2379	0.3202563076
1236	2464	0.2886751346
1236	2515	0.2405626122
1236	4673	0.0793051586
1236	4865	0.3500700210
1236	4895	0.3973597071
1236	4902	0.1490711985
1237	1273	0.1849000654
1237	1331	0.3333333333
1237	1490	0.2432668164
1237	1671	0.3441236008
1237	1977	0.4042260417
1237	2190	0.3333333333
1237	2206	0.4722222222
1237	2377	0.4364357805
1237	2732	0.3535533906
1237	2842	0.3012320380
1237	2927	0.4008918629
1237	2960	0.0890870806
1237	2983	0.3012320380
1237	3047	0.0890870806
1237	3071	0.2672612419
1237	3208	0.5161854012
1237	3639	0.2182178902
1237	3732	0.3651483717
1237	3942	0.3118047822
1237	4040	0.3367876570
1237	4286	0.3292763870
1237	4293	0.3822764258
1237	4474	0.3162277660
1237	4736	0.3442651863
1238	1306	0.4412613041
1238	1544	0.2946278255
1238	2078	0.4008918629
1238	2236	0.3768891807
1238	2531	0.1443375673
1238	2664	0.1336306210
1238	3044	0.2182178902
1238	3089	0.4145780988
1238	3768	0.3466876226
1238	3898	0.3913118961
1238	4032	0.4518480571
1238	4102	0.3198010745
1238	4269	0.3750000000
1238	4868	0.3031695313
1239	1382	0.3307592922
1239	1440	0.3324188369
1239	2404	0.2876779809
1239	2835	0.3651483717
1239	2891	0.3835706412
1239	3020	0.1217161239
1239	3727	0.3286335345
1239	3810	0.3757345747
1239	4042	0.2504897164
1239	4857	0.3554093267
1240	1298	0.4354941704
1240	1500	0.4244999676
1240	1518	0.5459208337
1240	1657	0.3737046593
1240	1794	0.4120209621
1240	1850	0.3835706412
1240	2203	0.2251886746
1240	2220	0.3356243110
1240	2390	0.3001668057
1240	2436	0.2575131013
1240	2456	0.2712254014
1240	2578	0.4814569205
1240	3004	0.0830454799
1240	3206	0.2334630711
1240	3243	0.4152273993
1240	3675	0.4755170344
1240	3789	0.2785430073
1240	4207	0.3342516087
1240	4251	0.3563134121
1240	4702	0.3167230330
1240	4936	0.2397316507
1240	4984	0.3167230330
1241	1408	0.1226278679
1241	2033	0.5345224838
1241	2490	0.3818813079
1241	3016	0.5400617249
1241	3062	0.3086066999
1241	3547	0.5188745217
1241	4073	0.4677071733
1241	4677	0.4677071733
1242	1842	0.2727723628
1242	1898	0.3003757046
1242	2446	0.2993924754
1242	2448	0.2314550249
1242	2460	0.3944053189
1242	2733	0.4261432423
1242	2827	0.2916059218
1242	2968	0.3504383220
1242	3192	0.4285714286
1242	3268	0.3632191915
1242	3348	0.2697707922
1242	3518	0.4297722475
1242	3521	0.3947710170
1242	3994	0.0717496003
1242	4204	0.1166423687
1242	4250	0.3563483225
1242	4421	0.0629940788
1242	4462	0.2727723628
1242	4557	0.3704792868
1243	1352	0.3273268354
1243	1839	0.1001252349
1243	1892	0.1166423687
1243	2015	0.3851644433
1243	2356	0.4236592729
1243	2393	0.3779644730
1243	2580	0.3273268354
1243	2596	0.4140393356
1243	2691	0.4507489359
1243	3143	0.3972360154
1243	4267	0.0748481189
1243	4394	0.3600411499
1243	4459	0.3563483225
1243	4891	0.3086066999
1243	4918	0.1126872340
1243	4958	0.3563483225
1244	1555	0.3973597071
1244	1807	0.4200840252
1244	2656	0.3311330893
1244	2825	0.5039526307
1244	3202	0.5222329679
1244	3262	0.1443375673
1244	3531	0.1324532357
1244	3932	0.3077287274
1244	4523	0.3726779962
1245	1260	0.3913118961
1245	1349	0.1305582420
1245	2011	0.3227486122
1245	2074	0.0937500000
1245	2597	0.3572172542
1245	2609	0.3872983346
1245	2661	0.1336306210
1245	3447	0.3750000000
1245	4127	0.1767766953
1245	4268	0.4055535528
1245	4843	0.4518480571
1246	1344	0.1936491673
1246	1570	0.1333333333
1246	1780	0.2247332875
1246	2004	0.2760262237
1246	2121	0.3178208631
1246	2506	0.2635231383
1246	2682	0.2439750182
1246	2739	0.1675415633
1246	4231	0.4307055216
1246	4791	0.2857738033
1246	4840	0.1380131119
1246	4889	0.1615145706
1247	1419	0.3329560459
1247	2098	0.3429971703
1247	2328	0.3031695313
1247	2631	0.3338489304
1247	2641	0.1345345588
1247	2800	0.3338489304
1247	3406	0.4784713337
1247	3796	0.2782074420
1247	3915	0.2169304578
1247	4260	0.2800560168
1247	4542	0.4541863646
1247	4788	0.3377602647
1247	4938	0.3889222341
1247	4940	0.3429971703
1248	1331	0.2581988897
1248	1640	0.1252448582
1248	1861	0.3113995777
1248	2206	0.2581988897
1248	2509	0.2318694479
1248	3208	0.2961744389
1248	4214	0.2886751346
1248	4284	0.3131121455
1248	4286	0.3246172270
1248	4883	0.1593638146
1249	1616	0.0620173673
1249	1703	0.2531848418
1249	1817	0.4236592729
1249	1879	0.2631174058
1249	2058	0.2853908965
1249	2216	0.4309458037
1249	2385	0.3763089045
1249	2411	0.3933978962
1249	2569	0.2025478734
1249	2653	0.3668996929
1249	2834	0.2941742027
1249	2986	0.2264554068
1249	3284	0.2175713173
1249	3541	0.2620712092
1249	3758	0.1048284837
1249	4430	0.5063696835
1249	4500	0.2853908965
1249	4532	0.1961161351
1249	4765	0.2096569673
1249	4919	0.3721042038
1250	2154	0.3067859955
1250	3396	0.1118033989
1250	4156	0.2901905000
1250	4679	0.2828427125
1250	4684	0.3952847075
1250	4732	0.3370999312
1251	1333	0.3348554113
1251	1576	0.3590924232
1251	1799	0.4891159880
1251	1818	0.3338489304
1251	2016	0.4772135722
1251	2055	0.3594253787
1251	2307	0.3244428423
1251	2348	0.4505635569
1251	2804	0.2867696673
1251	3369	0.3554093267
1251	3426	0.3894904189
1251	3858	0.5006261743
1251	4361	0.4210526316
1251	4630	0.5187858479
1251	4708	0.1324532357
1252	2021	0.5330017909
1252	2351	0.1091089451
1252	2386	0.5393193716
1252	3137	0.4691574316
1252	3162	0.6123724357
1252	3460	0.1507556723
1252	3540	0.5051814855
1252	3901	0.5345224838
1252	4116	0.5613413994
1252	4208	0.4677071733
1252	4591	0.5457051563
1252	4924	0.5547001962
1253	1348	0.0953462589
1253	1664	0.6454972244
1253	2615	0.4216370214
1253	2661	0.1195228609
1253	2939	0.5809475019
1253	2944	0.5590169944
1253	2951	0.5855400438
1253	3158	0.0975900073
1253	3448	0.4949747468
1253	3779	0.4518480571
1253	4643	0.6155870113
1253	4727	0.1490711985
1254	1469	0.5188745217
1254	2516	0.6210590034
1254	2953	0.3779644730
1254	3141	0.4082482905
1254	3924	0.3721936842
1254	3930	0.1296407447
1254	4101	0.1428571429
1254	4106	0.3900947488
1254	4115	0.3603749851
1254	4205	0.5039526307
1255	1298	0.3181818182
1255	1500	0.3519947347
1255	1640	0.1551263070
1255	1722	0.3282439759
1255	1850	0.2752409413
1255	2203	0.2585438450
1255	2390	0.3063358324
1255	2658	0.1100963765
1255	2677	0.3619613830
1255	2852	0.2631806780
1255	3276	0.3411211462
1255	3490	0.2860387768
1255	4207	0.2984810029
1255	4242	0.2201927530
1255	4598	0.1709408647
1255	4837	0.2068350760
1255	4984	0.3181818182
1256	1280	0.3086066999
1256	3034	0.0755928946
1256	3071	0.2857142857
1256	3208	0.3372266367
1256	3709	0.3418817294
1256	3851	0.1380131119
1256	4286	0.3360107525
1256	4293	0.2786391063
1256	4437	0.3571428571
1256	4883	0.2474358297
1256	4915	0.3149703942
1257	1562	0.1296407447
1257	1801	0.2941176471
1257	2441	0.2352941176
1257	2486	0.2702264095
1257	2561	0.2475368857
1257	2821	0.3175536744
1257	3927	0.1764705882
1257	4186	0.3666793988
1257	4381	0.2475368857
1257	4399	0.1143323901
1257	4656	0.1400280084
1257	4951	0.2711630723
1258	1539	0.4000000000
1258	1784	0.3853373178
1258	1924	0.1100963765
1258	2403	0.2666666667
1258	2535	0.3450327797
1258	2917	0.3975231960
1258	3080	0.3038218101
1258	3570	0.4472135955
1258	3646	0.3464101615
1258	3883	0.3585685828
1258	3994	0.3395810880
1258	4396	0.2981423970
1258	4600	0.2335496832
1258	4942	0.3038218101
1259	1304	0.4045773899
1259	1566	0.5779204918
1259	2061	0.4890096469
1259	2307	0.0982946374
1259	2397	0.6460582825
1259	2491	0.1114556425
1259	2657	0.4170288281
1259	3063	0.5204834388
1259	3119	0.4914731872
1259	3385	0.4458225701
1259	3389	0.6079187589
1259	3686	0.4782608696
1259	3909	0.5212860351
1259	4114	0.4890096469
1259	4182	0.3900947488
1259	4879	0.5217391304
1260	1398	0.3000000000
1260	1546	0.4183300133
1260	2011	0.3464101615
1260	2683	0.3585685828
1260	3592	0.3253956867
1260	4051	0.1414213562
1260	4268	0.4715595626
1260	4380	0.0953462589
1260	4661	0.1054092553
1260	4683	0.4500000000
1260	4843	0.4041451884
1261	1811	0.5570066519
1261	2562	0.3872983346
1261	2571	0.3333333333
1261	2589	0.4281744193
1261	3055	0.1012739367
1261	3093	0.2961744389
1261	4076	0.4472135955
1261	4398	0.4140393356
1261	4671	0.4187628432
1261	4864	0.3689323937
1262	1384	0.2800560168
1262	1511	0.3233808334
1262	1941	0.2300894967
1262	2171	0.1176470588
1262	2250	0.3049247893
1262	2432	0.2941176471
1262	2461	0.2592814894
1262	2551	0.2646280620
1262	2721	0.2613641051
1262	2971	0.2911616158
1262	3258	0.1714985851
1262	3941	0.3757345747
1262	4298	0.2352941176
1262	4455	0.1143323901
1263	1802	0.3227486122
1263	1884	0.1906925178
1263	2276	0.2300894967
1263	2892	0.3508232077
1264	1428	0.1178511302
1264	1560	0.1601281538
1264	1637	0.1259881577
1264	2130	0.1443375673
1264	2501	0.2314550249
1264	3155	0.0870388280
1264	3674	0.2672612419
1264	4080	0.3651483717
1264	4122	0.2800560168
1264	4383	0.2946278255
1265	2056	0.1166423687
1265	2210	0.4393747752
1265	2443	0.3535533906
1265	2517	0.4040610178
1265	3127	0.2020305089
1265	3218	0.4545686450
1265	3433	0.2995723448
1265	3492	0.3970333336
1265	3561	0.0771516750
1265	3754	0.3889222341
1265	3934	0.3450327797
1265	4871	0.2592814894
1266	1279	0.1878672873
1266	1324	0.1490711985
1266	2396	0.1651445648
1266	2418	0.3395810880
1266	2774	0.2094269541
1266	3287	0.3937496155
1266	3943	0.2546858160
1266	3981	0.2130032168
1266	4957	0.1076763804
1267	2101	0.3333333333
1267	2648	0.3131121455
1267	2676	0.4000000000
1267	2799	0.3689323937
1267	3056	0.1184697756
1267	3611	0.4303314829
1267	4077	0.3892494721
1267	4412	0.1333333333
1267	4697	0.4870881870
1268	2078	0.2672612419
1268	2129	0.3042903097
1268	2236	0.4020151261
1268	3042	0.3142696805
1268	3089	0.3517632353
1268	3269	0.4042260417
1268	3528	0.2108185107
1269	1379	0.5477225575
1269	1636	0.6531972647
1269	2918	0.6390096504
1269	4104	0.6210590034
1269	4291	0.4385290097
1269	4405	0.6902684900
1270	1557	0.4841820261
1270	1682	0.4507489359
1270	1760	0.5790660241
1270	1859	0.0839921051
1270	2130	0.1091089451
1270	2211	0.5506887918
1270	2225	0.5070925528
1270	2544	0.1315903390
1270	2705	0.3857583749
1270	3142	0.5447047794
1270	3684	0.5669467095
1270	3692	0.4140393356
1270	3757	0.5248906592
1270	4127	0.1028689000
1270	4708	0.3779644730
1270	4719	0.4909902530
1270	4960	0.5455447256
1271	1463	0.2369395511
1271	1533	0.2649064714
1271	2078	0.3065696697
1271	2251	0.3554093267
1271	2593	0.4657733365
1271	2890	0.3554093267
1271	3042	0.3244428423
1271	3044	0.3504383220
1271	3056	0.4210526316
1271	3089	0.3804429551
1271	3240	0.0867109970
1271	3257	0.3065696697
1271	3512	0.1184697756
1271	3874	0.2961744389
1271	4631	0.1184697756
1271	4669	0.3244428423
1272	1487	0.2961744389
1272	1610	0.4588314677
1272	2746	0.4291975376
1272	3136	0.4120428217
1272	3394	0.4005009395
1272	3542	0.3684210526
1272	3650	0.3649981975
1272	3902	0.1184697756
1272	4183	0.2884299752
1272	4287	0.3149448895
1272	4307	0.1383428928
1272	4334	0.3003757046
1273	1914	0.1538461538
1273	2089	0.1067521025
1273	2979	0.4160251472
1273	3208	0.2545139052
1273	3790	0.2545139052
1273	4004	0.2719641466
1273	4883	0.2995723448
1274	1550	0.4714045208
1274	1638	0.4330127019
1274	2469	0.1259881577
1274	2779	0.3429971703
1274	3122	0.4114755999
1274	3561	0.4422689813
1274	3803	0.4216370214
1274	3986	0.0962250449
1274	4105	0.3535533906
1274	4131	0.3162277660
1274	4688	0.3553345273
1274	4707	0.3333333333
1274	4880	0.3429971703
1274	4941	0.2777777778
1275	1329	0.2760262237
1275	1981	0.1581138830
1275	2998	0.1414213562
1275	3330	0.5916079783
1275	4111	0.3726779962
1275	4362	0.3464101615
1275	4514	0.2860387768
1276	1454	0.4730499168
1276	1523	0.1482498633
1276	1587	0.4036036764
1276	1733	0.4803844614
1276	2009	0.1012739367
1276	2221	0.3817708578
1276	3267	0.4296689244
1276	3525	0.3202563076
1276	4721	0.4981354814
1277	1390	0.0696310624
1277	1989	0.1432229748
1277	2180	0.5636018620
1277	2389	0.4472135955
1277	2639	0.5196152423
1277	2670	0.5520524475
1277	2846	0.6085806195
1277	3107	0.4954336943
1277	3172	0.5922200923
1277	3190	0.5333333333
1277	3979	0.7514691493
1278	1606	0.6495190528
1278	1686	0.3857583749
1278	1837	0.1360827635
1278	3501	0.4629100499
1278	3599	0.4635863250
1278	4734	0.5000000000
1279	1314	0.2690691176
1279	1320	0.3484854735
1279	1938	0.2300894967
1279	1983	0.1345345588
1279	2396	0.3102526140
1279	2823	0.3241018618
1279	2855	0.2425356250
1279	3130	0.3429971703
1279	4193	0.3253956867
1279	4366	0.3757345747
1279	4711	0.3147557901
1280	1304	0.0933520056
1280	1331	0.2694301256
1280	1702	0.3012320380
1280	1850	0.0993807990
1280	2053	0.0754851356
1280	2206	0.3528251645
1280	2509	0.3802156214
1280	2732	0.2721655270
1280	2842	0.3478327965
1280	2927	0.3086066999
1280	2984	0.1028689000
1280	3208	0.3752841678
1280	3341	0.3628873693
1280	3434	0.3611575593
1280	3639	0.3359684205
1280	3790	0.3090575500
1280	4883	0.3860440161
1280	4915	0.3628873693
1280	4958	0.0523782801
1281	1308	0.3429971703
1281	2209	0.1819017188
1281	2311	0.3377602647
1281	2315	0.2378257471
1281	2345	0.3638034376
1281	3233	0.3529411765
1281	3316	0.2750095491
1281	3331	0.3796283012
1281	3358	0.2955402316
1281	3802	0.4117647059
1281	4235	0.3529411765
1281	4796	0.3934447377
1282	1440	0.0780274315
1282	1667	0.3849001795
1282	3419	0.3535533906
1282	4847	0.1582375544
1283	2599	0.6267831705
1283	2665	0.3889222341
