u	v	similarity
7143	19051	0.3135447207
7143	19290	0.3629330932
7143	19410	0.3920461577
7143	19728	0.5101127853
7144	12493	0.2672612419
7144	12719	0.2786391063
7144	13999	0.2727723628
7144	15197	0.1091089451
7144	17641	0.4447495900
7145	9941	0.3651483717
7145	10205	0.4109974683
7145	13870	0.3273268354
7145	14583	0.1212678125
7145	14818	0.2946278255
7145	16396	0.3500000000
7145	18987	0.3872983346
7145	19931	0.3254722775
7146	7262	0.2268046058
7146	7729	0.3785166493
7146	7971	0.1217161239
7146	9140	0.2236067977
7146	10010	0.2286647802
7146	10153	0.3187276292
7146	13703	0.2264554068
7146	14200	0.5443310540
7146	15709	0.3651483717
7146	16842	0.2519763153
7146	17297	0.0785674201
7146	17452	0.3149703942
7147	13478	0.1935735674
7147	15915	0.3903600292
7147	16157	0.2096569673
7147	17786	0.3223291856
7148	7768	0.2864459496
7148	10520	0.5594309278
7148	12253	0.6445033866
7148	15113	0.5185449729
7148	16399	0.5797509044
7148	17653	0.5477225575
7149	7876	0.1383428928
7149	10378	0.3458572319
7149	10397	0.2193817272
7149	13408	0.2166121444
7149	13969	0.2845904699
7149	14037	0.3458572319
7149	14573	0.3223291856
7149	19574	0.4045199175
7150	7856	0.5400617249
7150	11025	0.0916698497
7150	12599	0.3600411499
7150	13357	0.2004459314
7150	15395	0.4285714286
7150	19705	0.3818813079
7150	19976	0.4948716593
7151	9212	0.1386750491
7151	10250	0.4308202184
7151	11688	0.4003203845
7151	13345	0.3481553119
7151	14677	0.3768891807
7151	17835	0.4412613041
7151	17977	0.5000000000
7151	18523	0.4161198598
7152	9387	0.3481553119
7152	9838	0.3608439182
7152	9954	0.3311330893
7152	10219	0.2970442629
7152	11693	0.3149703942
7152	14102	0.3086066999
7152	15049	0.3311330893
7153	7459	0.3689323937
7153	7530	0.0754851356
7153	7589	0.2721655270
7153	10211	0.3402069087
7153	10646	0.3931785497
7153	10753	0.5744269579
7153	13419	0.4914731872
7153	14113	0.5716619505
7153	14961	0.0982946374
7153	17340	0.4082482905
7154	7443	0.5960395607
7154	8796	0.4472135955
7154	10466	0.5400617249
7154	10803	0.5604485383
7154	10921	0.6495190528
7154	12127	0.1601281538
7154	13590	0.5962847940
7154	18493	0.5773502692
7155	8149	0.3903600292
7155	8714	0.3674234614
7155	9088	0.5313689313
7155	9976	0.4050957468
7155	12170	0.5179323974
7155	12239	0.5367450401
7155	12331	0.1012739367
7155	12523	0.5477225575
7155	14844	0.4879500365
7155	15193	0.5313689313
7155	15420	0.5163977795
7155	15650	0.4780914437
7155	16356	0.4870881870
7155	17455	0.5185449729
7155	18140	0.6199304199
7155	18299	0.1100963765
7155	19003	0.3651483717
7155	19089	0.4714045208
7155	19390	0.7268155678
7156	11146	0.3739787960
7156	11149	0.1272569526
7156	11423	0.2420910131
7156	15635	0.3680373690
7156	16243	0.3181423815
7156	17128	0.4160251472
7156	17813	0.3698001308
7156	18704	0.2480694692
7156	19698	0.2699527624
7157	7550	0.2500000000
7157	8208	0.2535462764
7157	9530	0.3466876226
7157	9757	0.3651483717
7157	11239	0.3198010745
7157	12088	0.3061862178
7157	13383	0.1250000000
7157	13875	0.2727723628
7157	15589	0.3610926904
7157	17708	0.3535533906
7157	19996	0.3692744729
7158	7203	0.3340765524
7158	7408	0.3614031612
7158	8357	0.4447495900
7158	9257	0.2519763153
7158	11176	0.3678836037
7158	15416	0.1428571429
7158	16552	0.4677071733
7158	19378	0.3889222341
7158	19653	0.3340765524
7159	7958	0.3162277660
7159	12930	0.4341215711
7159	13518	0.4082482905
7159	15583	0.2738612788
7159	18056	0.3535533906
7160	7791	0.2236067977
7160	9352	0.5976143047
7160	10537	0.7171371656
7160	10700	0.5809475019
7160	11476	0.5797509044
7160	14853	0.6149186938
7160	15023	0.6201736729
7160	15328	0.4961389384
7160	15497	0.6708203932
7160	16762	0.5656854249
7160	16939	0.8000000000
7160	17759	0.7500000000
7160	18808	0.6454972244
7160	19613	0.7181848465
7161	7796	0.1889822365
7161	9252	0.0878749550
7161	9673	0.3207134903
7161	13688	0.1792842914
7161	13902	0.1048284837
7161	14954	0.3307189139
7161	15301	0.0916698497
7161	15464	0.3340765524
7161	16896	0.2964997267
7161	17251	0.2592814894
7161	17751	0.1636634177
7162	10694	0.4828045496
7162	13258	0.3481553119
7162	14405	0.5276448530
7162	16460	0.4652421052
7162	18675	0.4432026302
7162	19737	0.3856946079
7163	7227	0.1815682598
7163	9274	0.3181423815
7163	10713	0.1754116039
7163	10808	0.2671122253
7163	11920	0.2420910131
7163	15222	0.2864459496
7163	15810	0.2480694692
7163	17826	0.0937614462
7163	18683	0.2080125736
7163	19833	0.2641979746
7164	9380	0.6917144639
7164	13582	0.5921565255
7164	14339	0.6396021491
7164	15759	0.4842001247
7164	18205	0.6030226892
7164	18829	0.5850179393
7164	19000	0.6784005253
7165	7390	0.3912927904
7165	7699	0.2665008954
7165	8606	0.1709408647
7165	9123	0.3350296971
7165	11135	0.1421338109
7165	12049	0.3912927904
7165	13097	0.3721936842
7165	13291	0.3392002626
7165	14337	0.3256694736
7165	14483	0.0930484210
7165	16902	0.4061477708
7165	18648	0.3046358979
7165	19367	0.3692744729
7165	19524	0.0665927158
7166	7289	0.4000000000
7166	8202	0.0857492926
7166	8380	0.4853626717
7166	8754	0.3850770231
7166	11242	0.3307189139
7166	11305	0.2581988897
7166	14478	0.3535533906
7166	16903	0.3850770231
7166	18445	0.3731012536
7166	18633	0.2785430073
7167	8498	0.1290994449
7167	8555	0.3638034376
7167	8904	0.2357022604
7167	10027	0.1677050983
7167	12480	0.3354101966
7167	12678	0.1386750491
7167	13499	0.3273268354
7167	13562	0.3535533906
7167	17828	0.3287979746
7167	19871	0.2672612419
7168	9567	0.4792338383
7168	10255	0.4005009395
7168	12510	0.4120428217
7168	12847	0.3817708578
7168	12909	0.1001252349
7168	12991	0.4325904563
7168	13919	0.3894904189
7168	14262	0.3590924232
7168	15899	0.4783648732
7168	16600	0.4291975376
7168	18892	0.4005009395
7168	19183	0.4205955121
7168	19986	0.4146442144
7169	10279	0.5150262026
7169	12651	0.4447495900
7169	12819	0.5012804118
7169	14421	0.5983211225
7169	14957	0.3344968040
7169	15380	0.5090278104
7169	16427	0.1432229748
7169	18182	0.4853626717
7170	8209	0.3230291412
7170	8582	0.0958926603
7170	8909	0.4233901974
7170	9904	0.4303314829
7170	12007	0.3892494721
7170	12023	0.2335496832
7170	12501	0.3415650255
7170	17624	0.4134491153
7170	17729	0.1878672873
7170	18958	0.4146442144
7171	8965	0.3721936842
7171	9133	0.3984095364
7171	9167	0.4795122238
7171	9459	0.1166423687
7171	9655	0.3600411499
7171	9833	0.0975900073
7171	11734	0.4377327693
7171	14167	0.3415650255
7171	14764	0.4234048992
7171	16252	0.2817180849
7171	16328	0.4364357805
7171	17527	0.4490887131
7171	18365	0.2909571870
7171	18617	0.1380131119
7171	19550	0.4829623413
7172	10783	0.1428571429
7172	11948	0.2452557358
7172	13237	0.2672612419
7172	13769	0.1488875001
7172	13789	0.1611645928
7172	17342	0.2672612419
7172	19258	0.2142857143
7173	7256	0.3317444013
7173	7387	0.0980580676
7173	7928	0.4054653794
7173	8788	0.3334864844
7173	9226	0.0980580676
7173	10086	0.2041241452
7173	10122	0.3535533906
7173	10957	0.2672612419
7173	11289	0.3429971703
7173	11538	0.4488328117
7173	12190	0.4287464629
7173	13238	0.4856429312
7173	13282	0.3610926904
7173	15332	0.2941742027
7173	17598	0.2651650429
7173	17728	0.3333333333
7173	17912	0.3307189139
7173	18187	0.2651650429
7173	18751	0.3960590172
7174	8507	0.4291975376
7174	8738	0.5262013606
7174	8746	0.4453993341
7174	9097	0.3912927904
7174	9396	0.4842001247
7174	11328	0.4014775343
7174	11564	0.1908854289
7174	12786	0.3894904189
7174	16951	0.4146442144
7174	18165	0.4736842105
7174	19531	0.1081476141
7175	7353	0.3882901374
7175	9046	0.3880570001
7175	10134	0.5163977795
7175	10519	0.5116817193
7175	12675	0.5813776741
7175	14255	0.1109400392
7175	14264	0.3333333333
7175	15872	0.5047146145
7175	16428	0.3882901374
7175	16473	0.4276179871
7175	16801	0.5116817193
7175	17864	0.0696310624
7175	18232	0.4041451884
7176	8468	0.4008918629
7176	9422	0.3450327797
7176	10777	0.4082482905
7176	13826	0.4183300133
7176	14929	0.4140393356
7176	16306	0.1259881577
7176	18382	0.2964997267
7176	19009	0.4909902530
7177	7559	0.1084652289
7177	8571	0.4780914437
7177	9252	0.5514109666
7177	11486	0.4341215711
7177	12324	0.4216370214
7177	14549	0.5378528742
7177	16635	0.4518480571
7177	16746	0.4567501392
7177	18424	0.0674199862
7177	18679	0.1154700538
7178	7975	0.0734718358
7178	8205	0.5947325851
7178	8298	0.5083042453
7178	8592	0.0734718358
7178	8669	0.3769685175
7178	8744	0.4058538517
7178	9098	0.4205955121
7178	9357	0.0607737125
7178	9960	0.4913623161
7178	10351	0.3823595565
7178	10553	0.3973597071
7178	11115	0.4818694247
7178	12135	0.4040950971
7178	13051	0.3893957790
7178	13199	0.3194892255
7178	13318	0.4558028441
7178	13434	0.4955946278
7178	13608	0.5407380704
7178	13799	0.4205955121
7178	14394	0.7568756326
7178	14774	0.0734718358
7178	14969	0.3673591792
7178	15815	0.5202659817
7178	16385	0.5083042453
7178	16555	0.5491696474
7178	16587	0.4205955121
7178	16771	0.3058876452
7178	17053	0.4601950115
7178	17389	0.4103913408
7178	17768	0.4442616583
7178	18481	0.4635863250
7178	18554	0.4040950971
7178	18617	0.3769685175
7178	19565	0.3823595565
7178	19599	0.5947325851
7178	19647	0.3185965464
7179	11037	0.3268602252
7179	12581	0.3517632353
7179	14139	0.4264014327
7179	16144	0.3611111111
7179	16487	0.2858309752
7179	16611	0.3233808334
7179	16954	0.3063816767
7179	17095	0.3689323937
7179	18122	0.2614881802
7179	18756	0.3015113446
7180	7694	0.5330017909
7180	8316	0.3337119062
7180	9277	0.3731012536
7180	11131	0.5744269579
7180	11335	0.3214121733
7180	14525	0.4308202184
7180	14595	0.4308202184
7180	15885	0.3692744729
7180	15912	0.0621970414
7180	15918	0.4403855061
7180	16413	0.3302891295
7180	17347	0.1285648693
7180	18045	0.0836242010
7180	18986	0.2696799450
7180	19901	0.4522670169
7181	8521	0.3015113446
7181	8623	0.1111111111
7181	9740	0.4166666667
7181	9796	0.1767766953
7181	9924	0.1143323901
7181	11378	0.2286647802
7181	13684	0.3692744729
7181	15924	0.2057377999
7181	17122	0.2519763153
7181	18097	0.1259881577
7181	18428	0.1849000654
7181	19582	0.1054092553
7182	8094	0.1077631812
7182	10332	0.4824181513
7182	10479	0.3618136135
7182	11149	0.4129483210
7182	12599	0.5388602512
7182	13357	0.4500000000
7182	15395	0.3741657387
7182	16266	0.0872871561
7182	18285	0.4437601570
7182	19660	0.4437601570
7182	19705	0.4082482905
7182	19708	0.2910427500
7182	19976	0.5863527299
7183	8898	0.0656532164
7183	9789	0.3977475644
7183	10231	0.4592793268
7183	10781	0.5006939629
7183	11270	0.4330127019
7183	12512	0.3977475644
7183	12801	0.4629100499
7183	12879	0.3001225240
7183	13017	0.4583333333
7183	13033	0.0811107106
7183	14665	0.0811107106
7183	14731	0.0753778361
7183	15908	0.5303300859
7183	16330	0.5020790110
7183	16562	0.4166666667
7183	17057	0.4054653794
7183	18674	0.4419417382
7183	19373	0.3557562368
7183	19927	0.4423258685
7184	10468	0.5222329679
7184	10679	0.1556997888
7184	12187	0.3768891807
7184	12439	0.3458572319
7184	13970	0.4653789210
7184	18311	0.5017452060
7184	19634	0.3892494721
7185	7493	0.2948839123
7185	10295	0.3649002246
7185	10973	0.5029556908
7185	11746	0.3127716211
7185	12313	0.3540052162
7185	13829	0.4089304101
7185	15770	0.0788110406
7185	15797	0.4494035318
7185	16241	0.1011443475
7185	16313	0.4113547021
7185	16341	0.3185110286
7185	16453	0.3127716211
7185	17337	0.4782608696
7185	18638	0.3009646327
7186	7195	0.6063390626
7186	7848	0.4900980294
7186	11764	0.1345345588
7186	13747	0.6470588235
7186	14723	0.5965587590
7186	15022	0.3067859955
7186	15577	0.1345345588
7186	15623	0.5457051563
7186	16490	0.4705882353
7186	17675	0.6888467202
7187	7335	0.5447047794
7187	8967	0.6351073488
7187	9465	0.1315903390
7187	9876	0.5634361698
7187	9995	0.5447047794
7187	12730	0.1166423687
7187	14230	0.0930484210
7187	15906	0.5263613560
7187	17692	0.7443873683
7187	17930	0.6546536707
7187	18464	0.6761234038
7187	19972	0.5634361698
7188	7612	0.1178511302
7188	8642	0.1042572070
7188	9140	0.3162277660
7188	9595	0.2773500981
7188	10010	0.2425356250
7188	10153	0.2112885637
7188	10744	0.3162277660
7188	12240	0.5163977795
7188	12583	0.1000000000
7188	13092	0.1563858105
7188	13840	0.3642463982
7188	14440	0.2357022604
7188	15289	0.3333333333
7189	9327	0.3952847075
7189	11784	0.5625000000
7189	13343	0.5103103631
7189	13631	0.4264014327
7189	15504	0.3162277660
7189	18131	0.4008918629
7190	7894	0.3757345747
7190	8710	0.3395498751
7190	8787	0.4291191239
7190	9266	0.1112829768
7190	10820	0.0819920062
7190	13842	0.3619613830
7190	15563	0.4599069395
7190	19670	0.5292561240
7191	7291	0.5163977795
7191	7575	0.6149186938
7191	7690	0.6507913735
7191	9236	0.6201736729
7191	10629	0.1118033989
7191	11135	0.3726779962
7191	11392	0.5797509044
7191	14108	0.1154700538
7191	14897	0.4472135955
7191	18206	0.5809475019
7191	18697	0.7602631123
7191	19339	0.7606388293
7191	19612	0.5965587590
7191	19968	0.5773502692
7192	7651	0.2407717062
7192	10020	0.3478260870
7192	10457	0.3230291412
7192	11447	0.3826918986
7192	12014	0.4048204524
7192	13461	0.4576246167
7192	15205	0.1739130435
7192	15608	0.2275078776
7192	17250	0.3688778300
7192	19498	0.3830654388
7193	8533	0.1154700538
7193	8761	0.4000000000
7193	9588	0.0790569415
7193	12299	0.3796283012
7193	13062	0.5163977795
7193	13968	0.4472135955
7193	14123	0.5423261445
7193	15902	0.5196152423
7193	17810	0.5581563057
7193	18070	0.4183300133
7193	19600	0.6155870113
7193	19604	0.4767312946
7194	7377	0.1450952500
7194	8938	0.3458572319
7194	9469	0.2075143392
7194	12078	0.3678836037
7194	13418	0.1081476141
7194	13544	0.2782074420
7194	14517	0.3157894737
7194	16360	0.2075143392
7194	18136	0.1450952500
7194	18633	0.0852028646
7194	18701	0.3504383220
7195	7848	0.4330127019
7195	10251	0.3818813079
7195	13747	0.6669729688
7195	15623	0.5625000000
7195	17675	0.6454972244
7196	7451	0.1611645928
7196	10305	0.2964997267
7196	10953	0.1543033500
7196	11886	0.1839418018
7196	11890	0.2004459314
7196	14054	0.2760262237
7196	15761	0.1482498633
7196	17033	0.2004459314
7196	17199	0.2849014411
7197	7639	0.1336306210
7197	8054	0.2474873734
7197	10329	0.1290994449
7197	11189	0.3608439182
7197	11871	0.1458649915
7197	13759	0.2294157339
7197	13864	0.1336306210
7197	14932	0.2357022604
7197	18473	0.1563858105
7197	18797	0.1767766953
7197	18870	0.2581988897
7198	7232	0.4285714286
7198	8722	0.2223747950
7198	9799	0.3241018618
7198	10704	0.3343669275
7198	11593	0.3585685828
7198	13820	0.2672612419
7198	16595	0.3779644730
7199	7770	0.5360562674
7199	7960	0.4454354032
7199	10651	0.1230914910
7199	10996	0.5298129428
7199	11332	0.5103103631
7199	12200	0.3535533906
7199	12975	0.3849001795
7199	15076	0.4923659639
7199	15355	0.3726779962
7199	16285	0.3746343246
7199	16444	0.4214636152
7199	17059	0.4330127019
7199	18158	0.5095246654
7199	18176	0.4214636152
7199	18421	0.3830654388
7199	18498	0.2357022604
7200	8851	0.3585685828
7200	10680	0.2121320344
7200	10924	0.3585685828
7200	11104	0.0527046277
7200	14127	0.1195228609
7200	15292	0.3370999312
7200	15502	0.0860662966
7200	15542	0.4518480571
7200	15896	0.1000000000
7200	16507	0.3913118961
7200	16586	0.2236067977
7200	17526	0.4216370214
7201	8379	0.6000991981
7201	8624	0.3026137663
7201	8735	0.3903600292
7201	8976	0.1454785935
7201	10025	0.2503130872
7201	10222	0.3450327797
7201	11781	0.0839921051
7201	11973	0.4005009395
7201	14027	0.4236592729
7201	15444	0.5724197752
7201	18444	0.4909902530
7201	18474	0.3086066999
7201	18477	0.3818813079
7201	18637	0.3380617019
7201	19019	0.2791452631
7201	19962	0.4795122238
7202	8222	0.3651483717
7202	9363	0.1951800146
7202	10934	0.1556997888
7202	12788	0.3356243110
7202	16459	0.3042903097
7202	16791	0.3688555568
7202	17388	0.3726779962
7203	7408	0.3803194146
7203	10000	0.1042572070
7203	11493	0.3340765524
7203	15213	0.1336306210
7203	16295	0.2581988897
7203	16552	0.2500000000
7203	16645	0.3273268354
7203	17649	0.1386750491
7203	18413	0.3952847075
7203	19378	0.3638034376
7204	7234	0.2018018382
7204	8148	0.5381382352
7204	10053	0.4503773491
7204	11411	0.0748481189
7204	11928	0.4784713337
7204	12024	0.3241018618
7204	13817	0.4573295604
7204	14686	0.1112829768
7205	9373	0.4036036764
7205	9563	0.4803844614
7205	9754	0.5090278104
7205	10318	0.4003203845
7205	13638	0.2773500981
7205	14386	0.4730499168
7206	7675	0.2752409413
7206	8134	0.5270462767
7206	8969	0.1771229771
7206	9593	0.1825741858
7206	11205	0.3299831646
7206	11740	0.1732050808
7206	12182	0.3257918828
7206	12263	0.4188539083
7206	12857	0.3984095364
7206	13031	0.2581988897
7206	13084	0.2656844657
7206	14284	0.3038218101
7206	15223	0.3099652099
7206	15725	0.0837707817
7206	16327	0.3302891295
7206	16355	0.0716114874
7206	16512	0.3086066999
7206	16829	0.3728365489
7206	17374	0.2309401077
7206	17434	0.1012739367
7206	19814	0.3769685175
7207	7517	0.4181210050
7207	8188	0.4753270757
7207	8212	0.4899559349
7207	8261	0.4599331055
7207	9909	0.4599331055
7207	10028	0.5785419119
7207	10534	0.5263613560
7207	11016	0.0710669055
7207	11223	0.0710669055
7207	11798	0.0710669055
7207	11873	0.4899559349
7207	12086	0.4670993665
7207	12756	0.5000000000
7207	12811	0.7683064755
7207	13058	0.5653337711
7207	14131	0.6250541102
7207	14172	0.8539864925
7207	14428	0.5539117094
7207	14439	0.4351941399
7207	14630	0.5484543181
7207	17002	0.4767312946
7207	17823	0.0628694613
7207	17952	0.4899559349
7207	18575	0.5060243137
7207	19251	0.4432026302
7207	19974	0.7286524161
7208	7301	0.3922322703
7208	8133	0.3857583749
7208	8622	0.1000000000
7208	11120	0.3340765524
7208	11446	0.3466876226
7208	11717	0.1386750491
7208	14970	0.3731012536
7208	15738	0.3818813079
7208	17977	0.1250000000
7208	19053	0.4082482905
7208	19169	0.3768891807
7209	8647	0.0911921505
7209	9502	0.2690691176
7209	9672	0.4635235824
7209	11414	0.1482498633
7209	11826	0.4160251472
7209	12319	0.5090278104
7209	15907	0.2956561980
7209	16824	0.4003203845
7209	17423	0.3466876226
7210	9352	0.4285714286
7210	10700	0.3857583749
7210	11172	0.1336306210
7210	15023	0.5188745217
7210	15328	0.3706246583
7210	15497	0.4677071733
7210	16099	0.4029114820
7210	16939	0.5378528742
7210	19613	0.4291975376
7211	8771	0.4500000000
7211	9527	0.5196152423
7211	9554	0.4242640687
7211	10066	0.3265986324
7211	11863	0.4830458915
7211	12184	0.3263766829
7211	12247	0.3590924232
7211	15783	0.3464101615
7211	16474	0.4609772229
7211	17187	0.3478505426
7211	17865	0.3585685828
7211	18214	0.4391550328
7211	19838	0.3796283012
7212	7612	0.5144957554
7212	7844	0.7050239879
7212	8363	0.6351073488
7212	12210	0.5850179393
7212	12717	0.6351073488
7212	17956	0.6722139970
7212	18156	0.6054055146
7212	18338	0.5457051563
7213	9082	0.1380131119
7213	10925	0.7700535411
7213	11355	0.5449492609
7213	12861	0.4898979486
7213	15114	0.6445033866
7213	15204	0.5728918992
7213	15410	0.5217491947
7213	18735	0.7745966692
7213	19014	0.6445033866
7214	8053	0.1482498633
7214	8322	0.1961161351
7214	11786	0.2988812888
7214	13134	0.1773937188
7214	17227	0.2508726030
7214	17604	0.1961161351
7215	7282	0.1296407447
7215	9921	0.2018018382
7215	10156	0.1112829768
7215	11886	0.3338489304
7215	11915	0.2475368857
7215	15066	0.2475368857
7215	17191	0.2608969660
7216	7909	0.5703234321
7216	8661	0.8008534347
7216	9232	0.5479490295
7216	9592	0.4981354814
7216	11836	0.3840122886
7216	12013	0.3592106041
7216	14011	0.4332242889
7216	14147	0.5479490295
7216	15396	0.4147806779
7216	15540	0.4483219332
7216	16891	0.4190790381
7216	16911	0.4332242889
7216	17083	0.5388159061
7216	17174	0.0960030721
7216	17781	0.1197368680
7216	17993	0.4939145806
7216	19469	0.5837172316
7217	7819	0.5809475019
7217	11453	0.5303300859
7217	11626	0.4472135955
7217	11961	0.5443310540
7217	18166	0.1924500897
7217	18591	0.4900980294
7217	19494	0.5000000000
7218	7783	0.3779644730
7218	7823	0.4160251472
7218	8236	0.3750000000
7218	9239	0.4691574316
7218	13616	0.0962250449
7218	15237	0.3333333333
7218	15677	0.1178511302
7218	16449	0.3340765524
7218	18728	0.3466876226
7218	18779	0.5500000000
7218	19794	0.3750000000
7219	7318	0.1176470588
7219	7744	0.3894904189
7219	9249	0.4136701520
7219	9844	0.5185629788
7219	10518	0.0970142500
7219	10889	0.5294117647
7219	11005	0.0739726721
7219	12448	0.4705882353
7219	13836	0.3880570001
7220	7577	0.5292561240
7220	7719	0.0599490649
7220	8247	0.1001252349
7220	8510	0.5832118435
7220	11330	0.3631365196
7220	12443	0.5143444999
7220	15457	0.5821817364
7220	16199	0.0952380952
7220	17501	0.5634361698
7220	17974	0.6000991981
7220	18342	0.0533191168
7221	8876	0.2519763153
7221	9225	0.3187276292
7221	9862	0.2041241452
7221	10816	0.2227177016
7221	11523	0.2842676218
7221	12300	0.3429971703
7221	13884	0.3823595565
7221	15373	0.2357022604
7221	16867	0.2116668783
7221	17310	0.4124789557
7221	17999	0.3068582060
7221	19057	0.2635231383
7222	7270	0.0910031510
7222	7556	0.2453582460
7222	7751	0.2173913043
7222	9132	0.4458225701
7222	9418	0.1156629864
7222	9528	0.3185110286
7222	12119	0.3759047058
7222	14470	0.3655090121
7222	15196	0.3540052162
7222	17468	0.2948839123
7222	17590	0.3317444013
7222	18389	0.3772167681
7222	19510	0.2979397858
7222	19724	0.2708681694
7223	8013	0.2699527624
7223	8054	0.3211820274
7223	8200	0.2977291710
7223	11212	0.2167774924
7223	11600	0.3058876452
7223	11871	0.3076115408
7223	11968	0.2676516895
7223	13487	0.0978231976
7223	13571	0.2445579940
7223	13864	0.3901994863
7223	14329	0.1873171623
7223	16333	0.2676516895
7223	17946	0.0837707817
7223	18234	0.3769685175
7223	18243	0.2580927006
7223	18261	0.2249606353
7223	18473	0.2367785320
7223	18698	0.3627381251
7223	18797	0.3441236008
7223	18870	0.2094269541
7223	19175	0.4079015827
7223	19243	0.3147557901
7223	19295	0.3973597071
7223	19524	0.3800209440
7223	19798	0.3058876452
7223	19931	0.0422388603
7224	15530	0.5196152423
7224	16632	0.5217491947
7224	16650	0.4140393356
7224	19766	0.1154700538
7225	7251	0.3380617019
7225	8183	0.3340765524
7225	9233	0.4029114820
7225	13627	0.1543033500
7225	16961	0.3360107525
7225	17449	0.4447495900
7225	19195	0.3380617019
7225	19921	0.5400617249
7226	7299	0.3813850357
7226	12330	0.5692099788
7226	14213	0.4949747468
7226	14472	0.4601789933
7226	17410	0.5533985905
7226	19199	0.1754116039
7227	8243	0.3003757046
7227	10808	0.3152441625
7227	11137	0.2927700219
7227	11347	0.2834733548
7227	11771	0.2503130872
7227	12174	0.2474358297
7227	12181	0.2380952381
7227	14106	0.1587768372
7227	15501	0.2857142857
7227	16294	0.2057377999
7227	17227	0.1315903390
7227	18814	0.1166423687
7227	19540	0.2916059218
7228	8145	0.1195228609
7228	8178	0.5196152423
7228	9425	0.3721042038
7228	12223	0.4961389384
7228	14163	0.3730019233
7228	16133	0.3451342450
7228	16854	0.2766992953
7228	16924	0.4715595626
7228	17073	0.5244044241
7228	18124	0.1054092553
7228	19583	0.0975900073
7229	7292	0.2335496832
7229	8799	0.1290994449
7229	8825	0.2921186973
7229	9360	0.1463850109
7229	10189	0.3038218101
7229	10674	0.1519109051
7229	11170	0.1154700538
7229	11414	0.0975900073
7229	13312	0.3674234614
7229	13604	0.2531848418
7229	14228	0.2857738033
7229	14722	0.3000000000
7229	16802	0.2513123450
7229	17257	0.1885618083
7229	18221	0.2635231383
7229	18703	0.2284160963
7229	19248	0.0975900073
7229	19337	0.2656844657
7229	19380	0.2151657415
7230	8450	0.3977475644
7230	9337	0.3889087297
7230	13096	0.2946278255
7230	13478	0.4481290798
7230	15450	0.4375000000
7230	15458	0.3913118961
7230	16165	0.3686048904
7230	16429	0.1386750491
7230	18108	0.5000000000
7230	19765	0.3698977214
7230	19989	0.4264014327
7231	7350	0.4000000000
7231	12964	0.1126872340
7231	14143	0.6454972244
7231	14443	0.4898979486
7231	14919	0.5217491947
7231	15156	0.4260064336
7231	15879	0.0993807990
7232	9799	0.3241018618
7232	10704	0.3343669275
7232	12776	0.2988071523
7232	13854	0.4537426065
7232	14840	0.3857583749
7232	17607	0.2332847374
7233	10938	0.4762896722
7233	14215	0.3726779962
7233	16581	0.0962250449
7233	16898	0.1400280084
7233	17945	0.4409585518
7233	18190	0.3857583749
7233	18811	0.3973597071
7234	7810	0.2401922307
7234	9439	0.2773500981
7234	11792	0.2480694692
7234	11928	0.3647686021
7234	14925	0.1601281538
7234	16476	0.1345345588
7234	16975	0.4181210050
7235	7260	0.3535533906
7235	7482	0.2970442629
7235	11840	0.3061862178
7235	11984	0.1230914910
7235	12197	0.3746343246
7235	13679	0.2182178902
7235	13690	0.3061862178
7235	13774	0.3162277660
7235	14484	0.3790490218
7235	16480	0.3674234614
7235	16715	0.2727723628
7235	16814	0.3471825374
7235	17882	0.4304142310
7235	18869	0.3962969620
7235	18973	0.2551551815
7236	10631	0.5728918992
7236	15754	0.6240377208
7236	16010	0.4160251472
7236	17155	0.1307440901
7236	17291	0.6361464252
7236	17470	0.5384615385
7237	8661	0.4716211091
7237	10476	0.1507556723
7237	11209	0.0944911183
7237	11836	0.4008918629
7237	12013	0.3333333333
7237	12632	0.3125000000
7237	14011	0.3015113446
7237	14094	0.1290994449
7237	15540	0.3466876226
7237	15945	0.1178511302
7237	16411	0.2773500981
7237	19207	0.1020620726
7238	10293	0.5393598900
7238	10596	0.3947710170
7238	12325	0.3553345273
7238	13105	0.3553345273
7238	18406	0.1740776560
7239	7831	0.2169304578
7239	7998	0.0803219329
7239	8216	0.3067859955
7239	9937	0.1936491673
7239	12006	0.1240347346
7239	12010	0.3651483717
7239	13862	0.4500000000
7239	13885	0.0550481883
7239	15094	0.3721042038
7239	15685	0.4000000000
7239	17185	0.2860387768
7239	18121	0.3321819194
7240	7632	0.3503742975
7240	8072	0.2049800154
7240	8999	0.0951302988
7240	11295	0.1176470588
7240	11463	0.3529411765
7240	13003	0.3253956867
7240	15721	0.2941176471
7240	16120	0.1296407447
7240	16486	0.3529411765
7240	18320	0.5007733957
7240	18824	0.1533929978
7240	18838	0.3889222341
7240	19475	0.3547360665
7241	8767	0.3779644730
7241	10118	0.3333333333
7241	10493	0.3142696805
7241	11498	0.5025189076
7241	13082	0.5407380704
7241	13126	0.4444444444
7241	14801	0.2842676218
7241	18164	0.1259881577
7241	19220	0.4151682459
7242	8852	0.1184697756
7242	10962	0.3348554113
7242	10971	0.2782074420
7242	13119	0.1383428928
7242	13420	0.2809757435
7242	14742	0.2699527624
7242	17794	0.3211820274
7242	18744	0.2545139052
7242	19687	0.2225659536
7243	8056	0.1226278679
7243	8485	0.3149703942
7243	9259	0.3988620176
7243	12441	0.4140393356
7243	12594	0.1611645928
